"Drift.Time..days.","Alt2_12_H","Column1","Column2","Alt2_12_M","Column3","Column4","Alt2_12_L","Column5","Column6","Alt2_11_H","Column7","Column8","Alt2_11_M","Column9","Column10","Alt2_11_L","Column11","Column12","Alt2_98_H","Column13","Column14","Alt2_98_M","Column15","Column16","Alt2_98_L","Column17","Column18","Alt2_87_H","Column19","Column20","Alt2_87_M","Column21","Column22","Alt2_87_L","Column23","Column24","Alt2_86_H","Column25","Column26","Alt2_86_M","Column27","Column28","Alt2_86_L","Column29","Column30","Alt2_85_H","Column31","Column32","Alt2_85_M","Column33","Column34","Alt2_85_L","Column35","Column36","Alt2_84_H","Column37","Column38","Alt2_84_M","Column39","Column40","Alt2_84_L","Column41","Column42","Alt2_83_H","Column43","Column44","Alt2_83_M","Column45","Column46","Alt2_83_L","Column47","Column48","Alt2_80_H","Column49","Column50","Alt2_80_M","Column51","Column52","Alt2_80_L","Column53","Column54","Alt2_75_H","Column55","Column56","Alt2_75_M","Column57","Column58","Alt2_75_L","Column59","Column60","Alt2_68_H","Column61","Column62","Alt2_68_M","Column63","Column64","Alt2_68_L","Column65","Column66","Alt2_66_H","Column67","Column68","Alt2_66_M","Column69","Column70","Alt2_66_L","Column71","Column72","NA."
NA,"ITU","CTU","% Retained","ITU","CTU","% Retained","ITU","CTU","% Retained","ITU","CTU","% Retained","ITU","CTU","% Retained","ITU","CTU","% Retained","ITU","CTU","% Retained","ITU","CTU","% Retained","ITU","CTU","% Retained","ITU","CTU","% Retained","ITU","CTU","% Retained","ITU","CTU","% Retained","ITU","CTU","% Retained","ITU","CTU","% Retained","ITU","CTU","% Retained","ITU","CTU","% Retained","ITU","CTU","% Retained","ITU","CTU","% Retained","ITU","CTU","% Retained","ITU","CTU","% Retained","ITU","CTU","% Retained","ITU","CTU","% Retained","ITU","CTU","% Retained","ITU","CTU","% Retained","ITU","CTU","% Retained","ITU","CTU","% Retained","ITU","CTU","% Retained","ITU","CTU","% Retained","ITU","CTU","% Retained","ITU","CTU","% Retained","ITU","CTU","% Retained","ITU","CTU","% Retained","ITU","CTU","% Retained","ITU","CTU","% Retained","ITU","CTU","% Retained","ITU","CTU","% Retained",NA
"6.875","4.13080584612849","173.002818159261","0.0727561638706349","4.05501573267366","166.827157694689","0.0727561638706349","3.96964849968052","160.30647923173","0.0727561638706349","3.79704910280166","186.27574284251","0.0162041213448476","3.64085828677054","176.814855116745","0.0162041213448476","3.4536727855564","165.322978038355","0.0162041213448476","3.28411404290533","133.342510996981","0.0802736277492421","3.15620355560419","126.243224551378","0.0802736277492421","3.01350628090392","118.328811165762","0.0802736277492421","2.84702307241054","132.780758391211","0.563512641553768","2.76690215649954","126.408001427306","0.563512641553768","2.67438460015817","118.952690808514","0.563512641553768","3.07059415495118","151.206472856849","0.87634470548513","2.90556421494689","145.069818630026","0.87634470548513","2.71918950925506","138.499688167271","0.87634470548513","3.03805860809417","144.041605418086","0.0101913372422277","2.9707959969875","137.809766963899","0.0101918035372688","2.89798741328677","130.523812343621","0.0101913372422277","3.00364350566209","140.900561980567","0.282327664532631","2.86608655995081","133.548432474591","0.282327664532631","2.70932302075334","125.238483048686","0.282327664532631","3.16530274821243","138.335180550278","0.0763386644069579","3.05032501096802","130.885805222016","0.0763386644069579","2.91814201614165","122.157666268859","0.0763386644069579","3.25656194274572","149.876562103327","0.0205034410097895","3.1552115954183","142.875243411741","0.0205034410097895","3.04086549990869","134.899516355429","0.0205034410097895","3.57139760108216","170.351046529677","0.354122998466628","3.45603692602","162.730818203519","0.354107830578137","3.31152244473467","153.132447347114","0.354122998466628","2.59989227463577","131.955973658952","0.212953858091639","2.43961995556551","124.933424473955","0.212953858091639","2.26112036258235","117.454330625772","0.212953858091639","2.44506182739692","128.936817739562","0.0729323096731414","2.38555149861416","125.073461977817","0.0729327698884714","2.31013529683652","117.78980342165","0.0729327698884714",6.875
"7","4.12052850388841","177.12334666315","0.0480453288302343","4.04671124624773","170.873868940936","0.0480453288302343","3.96363429924243","164.270113530973","0.0480453288302343","3.79382970289731","190.069572545407","0.011818052231458","3.63863810796343","180.453493224709","0.011818052231458","3.45255353730936","168.775531575664","0.011818052231458","3.25554520150901","136.59805619849","0.0558016800839886","3.12948799449466","129.372712545872","0.0558016800839886","2.98872629880809","121.31753746457","0.0558016800839886","2.82441997505501","135.605178366266","0.515208516132632","2.74564269397306","129.153644121279","0.515208516132632","2.65473983306919","121.607430641583","0.515208516132632","3.0510228490491","154.257495705898","0.825166444219109","2.88870357627483","147.958522206301","0.825166444219109","2.70545120627857","141.205139373549","0.825166444219109","3.00489441234521","147.046499830431","0.00755911054018668","2.93848980578504","140.748256769684","0.00755902354316208","2.86772525645661","133.391537600077","0.00755911054018668","2.97708453655886","143.877646517126","0.218772870427047","2.84230506246001","136.390737537051","0.218772870427047","2.68872092711449","127.927203975801","0.218772870427047","3.1382468263046","141.473427376582","0.0552876472380307","3.02513211506367","133.910937337079","0.0552876472380307","2.8951639988004","125.052830267659","0.0552876472380307","3.21556058087273","153.0921226842","0.0129430511657216","3.11730965578569","145.992553067526","0.0129430511657216","3.00630993391691","137.905826289346","0.0129430511657216","3.55483203016724","173.905878559845","0.311595020532897","3.44059739063464","166.171415594154","0.311578593424437","3.29778007481997","156.430227421934","0.311595020532897","2.58094234096648","134.536915999919","0.150119195146932","2.42283820435815","127.356262678313","0.150119195146932","2.24674602447509","119.701076650247","0.150119195146932","2.4271028269986","131.36392056656","0.0560716288888855","2.36761876835915","127.441080746176","0.0560719597044608","2.29356068856411","120.083364110214","0.0560719597044608",7
"7.125","4.11634972991201","181.239696393062","0.0320424822156725","4.04417435133012","174.918043292266","0.0320424822156725","3.96302830379733","168.23314183477","0.0320424822156725","3.79217549412522","193.861748039532","0.0086328831930826","3.63802466981002","184.091517894519","0.0086328831930826","3.45309860417174","172.228630179836","0.0086328831930826","3.23550089024212","139.833557088732","0.0389778479575373","3.11046368457932","132.483176230452","0.0389778479575373","2.97073749786278","124.288274962433","0.0389778479575373","2.80800150712749","138.413179873394","0.469980866088401","2.73057363279417","131.884217754073","0.469980866088401","2.6412838647132","124.248714506297","0.469980866088401","3.04020725776751","157.297702963666","0.765250198886378","2.88093775391647","150.839459960218","0.765250198886378","2.70117004214784","143.906309415697","0.765250198886378","2.96625141884421","150.012751249275","0.00594415240614397","2.90076505287557","143.64902182256","0.00594398671934517","2.83211948848623","136.223657088563","0.00594415240614397","2.95866629544392","146.83631281257","0.167412423716647","2.826366166828","139.217103703879","0.167412423716647","2.67562822971589","130.602832205517","0.167412423716647","3.11413793798739","144.58756531457","0.0404480331737833","3.00263108710105","136.91356842418","0.0404480331737833","2.87460343444126","127.9274337021","0.0404480331737833","3.18341958290248","156.275542267102","0.00843666729252681","3.08786762307386","149.0804206906","0.00843666729252681","2.97976639676814","140.885592686114","0.00843666729252681","3.54107540655835","177.446953966403","0.273485728247102","3.42767487639039","169.599090470544","0.273469631145213","3.28624284915728","159.716470271091","0.273485728247102","2.57042743351537","137.107343433434","0.102913671763628","2.41412182079299","129.770384499106","0.102913671763628","2.24007131388189","121.941147964129","0.102913671763628","2.41252794758105","133.776448514141","0.0441855412830922","2.35299615423911","129.794076900415","0.044185765138531","2.28025086186313","122.363614972077","0.044185765138531",7.125
"7.25","4.13273429557089","185.372430688632","0.0218513500520607","4.06215372351741","178.980197015784","0.0218513500520607","3.98288410901477","172.216025943785","0.0218513500520607","3.7972293438066","197.658977383339","0.00631886742490225","3.64411133298046","187.735629227499","0.00631886742490225","3.46034298535479","175.688973165191","0.00631886742490225","3.23802608367026","143.071583172402","0.027586957097995","3.11451179742282","135.597688027874","0.027586957097995","2.97634971668511","127.264624679118","0.027586957097995","2.82438574708566","141.237565620479","0.427995914802066","2.74814566240286","134.632363416476","0.427995914802066","2.66027585813667","126.908990364433","0.427995914802066","3.09887137888377","160.39657434255","0.698673830594482","2.94256703918538","153.782026999403","0.698673830594482","2.76619465704341","146.672504072741","0.698673830594482","2.94076746255202","152.953518711827","0.00489890703511188","2.87607010017812","146.525091922738","0.00489872022969305","2.80945269048586","139.033109779049","0.00489890703511188","2.9905100670198","149.82682287959","0.12704538155688","2.86020925560601","142.077312959485","0.12704538155688","2.7117888153136","133.31462102083","0.12704538155688","3.1199465019474","147.707511816517","0.0300331996516897","3.01027824378357","139.923846667964","0.0300331996516897","2.88445924711731","130.811892949218","0.0300331996516897","3.19460789976514","159.470150166868","0.00576090848726707","3.10144987970976","152.18187057031","0.00576090848726707","2.99593323096163","143.881525917076","0.00576090848726707","3.53979367729186","180.986747643695","0.239580938433893","3.42689923301908","173.025989703564","0.239569524658404","3.28653623276968","163.003006503861","0.239580938433893","2.60838631954234","139.715729752977","0.0690205596891762","2.45331923644812","132.223703735554","0.0690205596891762","2.28075120674813","124.221899170877","0.0690205596891762","2.43934291203579","136.215791426177","0.0356395256513134","2.37975844640455","132.17383534682","0.0356396929943053","2.30834146516503","124.671956437242","0.0356396929943053",7.25
"7.375","4.15814380023459","189.530574488867","0.0153764098534459","4.08907344446617","183.06927046025","0.0153764098534459","4.01157595810686","176.227601901892","0.0153764098534459","3.81020458758508","201.469181970924","0.00464129838287198","3.65819736536627","191.393826592865","0.00464129838287198","3.47568343736733","179.164656602558","0.00464129838287198","3.2515151925322","146.323098364935","0.0199089313879096","3.12973288792768","138.727420915802","0.0199089313879096","2.99335307640841","130.257977755526","0.0199089313879096","2.85859651340712","144.096162133886","0.389582756259242","2.78379722023229","137.416160636708","0.389582756259242","2.69762211606243","129.606612480496","0.389582756259242","3.17135256565644","163.567926908206","0.628196088038468","3.01784795143425","156.799874950837","0.628196088038468","2.84468212511326","149.517186197854","0.628196088038468","2.94316301677856","155.896681728606","0.00417905175348984","2.87919549987852","149.404287422616","0.00417877697509506","2.81452826961852","141.847638048668","0.00417905175348984","3.04130732828173","152.868130207872","0.0961383898070075","2.91289577259105","144.990208732076","0.0961383898070075","2.76667389926755","136.081294920098","0.0961383898070075","3.14254937929402","150.850061195811","0.0227706511847475","3.03466750818801","142.958514176152","0.0227706511847475","2.91099997395589","133.722892923173","0.0227706511847475","3.20246064358116","162.672610810449","0.00415652655781957","3.11162624795151","155.293496818262","0.00415652655781957","3.00862513867677","146.890151055753","0.00415652655781957","3.5559502309261","184.542697874621","0.209682740813461","3.44353933669522","176.469529040259","0.20967159546534","3.30427735138473","166.307283855246","0.209682740813461","2.65562679705912","142.371356550036","0.0455060275782785","2.50197903050552","134.72568276606","0.0455060275782785","2.33107246907664","126.552971639954","0.0455060275782785","2.49014914701385","138.705940573191","0.0294665295906241","2.43074012344422","134.604575470264","0.0294666531960447","2.36091647471473","127.032872911957","0.0294666531960447",7.375
"7.5","4.18693490747186","193.717509396339","0.0112202062931216","4.11887360420526","187.188144064455","0.0112202062931216","4.04258239633052","180.270184298222","0.0112202062931216","3.8262473501065","205.29542932103","0.00342398598922041","3.67545390310517","195.06928049597","0.00342398598922041","3.49431844430103","182.658975046859","0.00342398598922041","3.27667340132172","149.599771766256","0.0147154771127296","3.15671577470071","141.884136690503","0.0147154771127296","3.02221732827183","133.280195083798","0.0147154771127296","2.88900287745828","146.985165011345","0.354782626121251","2.81592293235611","140.232083569064","0.354782626121251","2.73174873808087","132.338361218577","0.354782626121251","3.23556655821453","166.80349346642","0.556701574008503","3.08441937920757","159.884294330045","0.556701574008503","2.91398216179638","152.43116835965","0.556701574008503","2.95112150530641","158.847803233912","0.00365101988210116","2.88778540359166","152.292072826208","0.00365083467186063","2.82497891810373","144.672616966772","0.00365101988210116","3.09381497964703","155.961945187519","0.0729286836830811","2.96726842228854","147.957477154365","0.0729286836830811","2.82322897264654","138.904523892745","0.0729286836830811","3.17217518338399","154.022236379195","0.0176901536817078","3.06581812750737","146.024332303659","0.0176901536817078","2.94400250145681","136.66689542463","0.0176901536817078","3.2321065398659","165.904717350315","0.00316999995390202","3.14369026543873","158.4371870837","0.00316999995390202","3.04331712713885","149.933468182892","0.00316999995390202","3.58902309649173","188.131720971113","0.183473350246116","3.47705945820663","179.946588498465","0.183463134499252","3.338917865177","169.646201720423","0.183473350246116","2.7036992016552","145.075055751691","0.0296814010232898","2.55190321086684","137.277585976927","0.0296814010232898","2.38307192230493","128.936043562258","0.0296814010232898","2.54518961738278","141.251130190574","0.0249116382270776","2.48590015683984","137.090475627104","0.0249117331684483","2.41758060611101","129.450453518068","0.0249117331684483",7.5
"7.625","4.21235197814869","197.929861374488","0.00849328098411943","4.14504356204209","191.333187626497","0.00849328098411943","4.06966502565317","184.339849323875","0.00849328098411943","3.83979163577627","209.135220956806","0.00253812139672278","3.69024595030289","198.759526446273","0.00253812139672278","3.51053237980863","186.169507426668","0.00253812139672278","3.26573703999908","152.865508806255","0.011161469170055","3.14799478521994","145.032131475723","0.011161469170055","3.0158228754003","136.296017959199","0.011161469170055","2.92511272221008","149.910277733555","0.323466453895268","2.85370091810061","143.085784487165","0.323466453895268","2.77146356701143","135.109824785588","0.323466453895268","3.2876899229194","170.09118338934","0.486829973436244","3.13923888377892","163.023533213824","0.486829973436244","2.97187844774021","155.40304680739","0.486829973436244","2.96572168963861","161.813524923551","0.00324123145920125","2.90298129101656","155.195054117225","0.00324093080254977","2.84197175064654","147.514588717418","0.00324123145920125","3.13363020164264","159.095575389161","0.0557187746541946","3.00908148785331","150.966558642218","0.0557187746541946","2.86738474833539","141.77190864108","0.0557187746541946","3.19306893023682","157.215305309432","0.0140933732220023","3.08831992247302","149.112652226132","0.0140933732220023","2.96841888844308","139.635314313073","0.0140933732220023","3.26326607882696","169.167983429142","0.00253807551590312","3.1772567371136","161.614443820814","0.00253807551590312","3.07950298747054","153.012971170362","0.00253807551590312","3.60617278499782","191.737893756111","0.160601701925292","3.4944880724382","183.441076570904","0.160588304122117","3.35732300934711","173.00352472977","0.160601701925292","2.74470266315753","147.819758414848","0.0192791506626217","2.59478244254403","139.872368419471","0.0192791506626217","2.42802209097501","131.364065653233","0.0192791506626217","2.5818498015055","143.832979992079","0.0214814034177854","2.52252228870312","139.612997915807","0.021481473682759","2.45549445255758","131.905947970625","0.021481473682759",7.625
"7.75","4.21806323445316","202.147924608941","0.00664867669923544","4.15169353687164","195.484881163369","0.00664867669923544","4.07741274860714","188.417262072482","0.00664867669923544","3.84471084683254","212.979931803639","0.00189056599984828","3.69639412726864","202.455920573542","0.00189056599984828","3.51808463394549","189.687592060613","0.00189056599984828","3.23715889063571","156.102667696891","0.00868489292256686","3.12173483814015","148.153866313863","0.00868489292256686","2.99201649146446","139.288034450663","0.00868489292256686","2.93687627395611","152.847154007511","0.295311447732112","2.86673800785653","145.952522495021","0.295311447732112","2.78598942825848","137.895814213846","0.295311447732112","3.29929880080749","173.390482190147","0.42070117566686","3.15359356187664","166.1771267757","0.42070117566686","2.98932147380185","158.392368281192","0.42070117566686","2.95357498540753","164.767099908958","0.00290663394196105","2.89131451260404","158.086368629829","0.00290637552293408","2.8319561154522","150.34654483287","0.00290663394196105","3.13771272179061","162.233288110952","0.0430288115846048","3.01510944543511","153.981668087653","0.0430288115846048","2.87569928679169","144.647607927872","0.0430288115846048","3.19020604863173","160.405511358064","0.0114934143660818","3.0867242602138","152.199376486346","0.0114934143660818","2.96834681949562","142.603661132569","0.0114934143660818","3.26414309947173","172.432126528613","0.00211095558189051","3.18015576827927","164.794599589093","0.00211095558189051","3.08461393063871","156.097585101001","0.00211095558189051","3.60368329195696","195.341577048068","0.140675812895609","3.49242054800141","186.933497118905","0.140663005801883","3.35647363870075","176.35999836847","0.140675812895609","2.75752770944456","150.577286124293","0.0125813656391905","2.60944187597815","142.481810295449","0.0125813656391905","2.44469743686414","133.808763090098","0.0125813656391905","2.5913858467354","146.424365838815","0.0187815011214067","2.53186952332135","142.144867439128","0.0187815579793805","2.46592929739953","134.371877268025","0.0187815579793805",7.75
"7.875","4.20776712655378","206.355691735495","0.00535403114004545","4.14249102396713","199.627372187336","0.00535403114004545","4.06945900872518","192.486721081208","0.00535403114004545","3.84426359248526","216.824195396124","0.00141520463135263","3.69721626742427","206.153136840966","0.00141520463135263","3.52036134761764","193.207953408231","0.00141520463135263","3.20209437094377","159.304762067835","0.00691740206373249","3.08915387498884","151.243020188852","0.00691740206373249","2.96208149710784","142.250115947771","0.00691740206373249","2.92024962884008","155.767403636351","0.270045583924134","2.85118325932516","148.803705754346","0.270045583924134","2.77169235648425","140.667506570331","0.270045583924134","3.27733411324352","176.667816303391","0.359850522406378","3.13447404141587","169.311600817116","0.359850522406378","2.97340129036428","161.365769571556","0.359850522406378","2.93200988968623","167.699109798644","0.00262282906156411","2.86998210274783","160.956350732577","0.00262254699276592","2.8120328482087","153.158577681079","0.00262282906156411","3.12330886148328","165.356596972435","0.0336864455621619","3.00266424897049","156.984332336624","0.0336864455621619","2.865559809533","147.513167737405","0.0336864455621619","3.17175173126256","163.577263089326","0.00957175349592904","3.06935115829517","155.268727644641","0.00957175349592904","2.952277221962","145.555938354531","0.00957175349592904","3.24589487209289","175.678021400706","0.00180437423872433","3.16362922189955","167.958228810993","0.00180437423872433","3.06998292503824","159.167568026039","0.00180437423872433","3.59418775343061","198.935764801498","0.123348799638795","3.4833972656718","190.416894384577","0.123337687798447","3.34879709869046","179.708795467161","0.123348799638795","2.74726163654067","153.324547760834","0.00832340925077836","2.60097500030645","145.082785295755","0.00832340925077836","2.43819712634038","136.246960216438","0.00832340925077836","2.58534077574541","149.00970661456","0.016596091982064","2.52559048402649","144.670457923155","0.0165961376254981","2.46065792011678","136.832535188142","0.0165961376254981",7.875
"8","4.19452395011568","210.55021568561","0.00440907332296082","4.13014097940803","203.757513166744","0.00440907332296082","4.05812482837727","196.544845909585","0.00440907332296082","3.84441042824994","220.668605824374","0.00106482999910814","3.69862131882012","209.851758159786","0.00106482999910814","3.52321195967855","196.73116536791","0.00106482999910814","3.16190359728957","162.466665665125","0.0056202212845604","3.05171498205883","154.294735170911","0.0056202212845604","2.9275907723894","145.17770672016","0.0056202212845604","2.90693831082271","158.674341947174","0.24744165768062","2.83868781175058","151.642393566097","0.24744165768062","2.7601637694028","143.427670339734","0.24744165768062","3.25422176302746","179.922038066418","0.305196291662932","3.11388751137709","172.425488328493","0.305196291662932","2.95564546439189","164.321415035948","0.305196291662932","2.91335597326046","170.612465771905","0.00237518058069997","2.85145490901223","163.807805641589","0.00237493749074746","2.79477846609818","155.953356147177","0.00237518058069997","3.10912917647037","168.465726148906","0.0268023327991025","2.99018308776067","159.974515424384","0.0268023327991025","2.85510942127958","150.368277158684","0.0268023327991025","3.15332736207042","166.730590451397","0.00812018498574102","3.05191054359896","158.32063818824","0.00812018498574102","2.93601546688636","148.491953821417","0.00812018498574102","3.22680817588297","178.904829576589","0.00157117739858982","3.14609184933989","171.104320660333","0.00157117739858982","3.05415449332819","162.221722519367","0.00157117739858982","3.58298506475767","202.518749866256","0.108307816969434","3.4725760146686","193.889470399245","0.108299308230384","3.33928381438754","183.048079281548","0.108307816969434","2.73548450517916","156.060032266013","0.00563617369036458","2.59098542013035","147.673770715886","0.00563617369036458","2.43014721599651","138.677107432434","0.00563617369036458","2.57597334027183","151.585679954832","0.0147852709644223","2.51602030309186","147.186478226247","0.0147853103025972","2.45209018327024","139.284625371412","0.0147853103025972",8
"8.125","4.1911045259379","214.741320211548","0.00369411953902083","4.12746322377783","207.884976390522","0.00369411953902083","4.05628559687544","200.60113150646","0.00369411953902083","3.84599485865593","224.51460068303","0.000804960027735854","3.70144571614028","213.553203875927","0.000804960027735854","3.52746334380866","200.258628711718","0.000804960027735854","3.11790977242413","165.584575437549","0.0046408754210141","3.01072881581252","157.305463986723","0.0046408754210141","2.88983561610417","148.067542336264","0.0046408754210141","2.89787064733192","161.572212594505","0.227216397369728","2.83057640588599","154.472969971983","0.227216397369728","2.75317399592301","146.180844335657","0.227216397369728","3.23727830819857","183.159316374617","0.25715874557988","3.09912450521237","175.524612833706","0.25715874557988","2.94333370237698","167.264748738325","0.25715874557988","2.89598525789303","173.508451029798","0.00215486472961295","2.83424053353538","166.642046175124","0.00215468152799086","2.778853176809","158.732209323986","0.00215486472961295","3.10024632417587","171.565972473081","0.0216990646832112","2.9829056839435","162.957421108328","0.0216990646832112","2.8497667786219","153.218043937306","0.0216990646832112","3.13837663089377","169.868967082291","0.0069999036733677","3.03808042595496","161.358718614195","0.0069999036733677","2.92349886298366","151.415452684401","0.0069999036733677","3.21123434654213","182.116063923131","0.00138473765475536","3.13180020145362","174.236120861786","0.00138473765475536","3.04127981906368","165.263002338431","0.00138473765475536","3.57329714021023","206.092047006466","0.0952609686855151","3.46310413592887","197.352574535174","0.0952522513169282","3.33098188762572","186.379061169174","0.0952609686855151","2.72556345845363","158.785595724466","0.00394007185378035","2.5827851218717","150.256555837757","0.00394007185378035","2.42380354657034","141.100910979005","0.00394007185378035","2.56840629169334","154.154086246525","0.0132713207062863","2.50828909451541","149.694767320762","0.0132713534121873","2.44535693144178","141.729982302854","0.0132713534121873",8.125
"8.25","4.20888393865861","218.950204150207","0.00313789635904475","4.14633794046067","212.031314330983","0.00313789635904475","4.0763774673507","204.677508973811","0.00313789635904475","3.8525866882569","228.367187371287","0.000610947893801895","3.70939922891873","217.262603104845","0.000610947893801895","3.53698753612012","203.795616247838","0.000610947893801895","3.07977863007623","168.664354067625","0.00388270574052071","2.97570651443047","160.281170501154","0.00388270574052071","2.85816962361349","150.925711959878","0.00388270574052071","2.93721928376968","164.509431878275","0.209052827332166","2.8707574724532","157.343727444436","0.209052827332166","2.79433469073198","148.975179026389","0.209052827332166","3.25876714150921","186.418083516126","0.215723389981836","3.12276595889184","178.647378792597","0.215723389981836","2.96940702721894","170.234155765544","0.215723389981836","2.90522608549255","176.41367711529","0.00195646722923629","2.84379689130793","169.485843066432","0.00195626532496849","2.78979932975013","161.522008653736","0.00195646722923629","3.09999810998579","174.665970583067","0.0178712004605303","2.98431982414983","165.941740932478","0.0178712004605303","2.85318221602785","156.071226153334","0.0178712004605303","3.15183293959036","173.020800021881","0.00611367792482424","3.05279791645055","164.411516530646","0.00611367792482424","2.93968180500114","154.355134489402","0.00611367792482424","3.19534735762507","185.311411280756","0.00122983707913063","3.117447296075","177.353568157861","0.00122983707913063","3.02862800545817","168.291630343889","0.00122983707913063","3.58494257864248","209.676989585109","0.0839245339708278","3.47506766212078","200.827642197295","0.0839176515695841","3.34430701046686","189.723368179641","0.0839245339708278","2.72087397222881","161.506469696695","0.00286610517715089","2.58007576576414","152.836631603522","0.00286610517715089","2.42322059735628","143.524131576361","0.00286610517715089","2.59265657309643","156.746742819622","0.0119593140656388","2.53227896849675","152.227046289259","0.0119593426539865","2.47018858108346","144.200170883937","0.0119593426539865",8.25
"8.375","4.24409354822147","223.194297698428","0.00269252083388328","4.18266316730569","216.213977498288","0.00269252083388328","4.11393605842965","208.791445032241","0.00269252083388328","3.86674585122283","232.23393322251","0.000465996779355732","3.72495105089109","220.987554155736","0.000465996779355732","3.55414905531223","207.349765303151","0.000465996779355732","3.05137424502396","171.715728312649","0.0032819349761244","2.95026541095981","163.231435912113","0.0032819349761244","2.83594670450634","153.761658664384","0.0032819349761244","2.98312370742353","167.492555585699","0.192868856602055","2.91762891787545","160.261356362312","0.192868856602055","2.84233531953024","151.817514345919","0.192868856602055","3.30061166376113","189.718695179887","0.18045105601778","3.16628034833683","181.813659140934","0.18045105601778","3.01481095646264","173.248966722007","0.18045105601778","2.91875841505174","179.332435530342","0.0017752726117902","2.85774394557937","172.343587012011","0.00177506428354975","2.80520093322372","164.32720958696","0.0017752726117902","3.12239044718404","177.788361030251","0.014974656125345","3.00860208558144","168.950343018059","0.014974656125345","2.87971622591868","158.950942379253","0.014974656125345","3.18117747556266","176.201977497444","0.00539687647583906","3.08327859724467","167.494795127891","0.00539687647583906","2.97147559139055","157.326610080793","0.00539687647583906","3.17480014705424","188.486211427811","0.00109787138212684","3.09849585152566","180.452064009387","0.00109787138212684","3.01145007481454","171.303080418704","0.00109787138212684","3.61166689716076","213.288656482269","0.0741043817255602","3.50201596968846","204.329658166984","0.0740979694446117","3.37256662874187","193.095934808383","0.0741043817255602","2.71825245416936","164.224722150865","0.00217442062328481","2.57932696784443","155.415958571366","0.00217442062328481","2.42448007913921","145.9486116555","0.00217442062328481","2.63399705797814","159.3807398776","0.0108312691561606","2.57340845154052","154.800454740799","0.0108312931157996","2.51214828601093","146.712319169948","0.0108312931157996",8.375
"8.5","4.27936330845758","227.473661006886","0.00232824452566447","4.21895529013888","220.432932788427","0.00232824452566447","4.1513528666948","212.942797898936","0.00232824452566447","3.88109596398059","236.11502918649","0.000357247956886368","3.74064599986165","224.728200155598","0.000357247956886368","3.57140189780333","210.921167200954","0.000357247956886368","3.02813170138951","174.743860014038","0.00279723322031693","2.92986050958969","166.161296421703","0.00279723322031693","2.8186372055992","156.580295869984","0.00279723322031693","3.03078257667225","170.523338162371","0.178480341817983","2.96631652730175","163.227672889613","0.178480341817983","2.89222014811922","154.709734494038","0.178480341817983","3.34193921995473","193.060634399842","0.15074309825345","3.20947352778862","185.023132668723","0.15074309825345","3.06009490966586","176.309061631673","0.15074309825345","2.92755229677706","182.259987827119","0.00160898998550753","2.86698926431232","175.210576276324","0.00160880992973409","2.81590914607535","167.143118733035","0.00160898998550753","3.14923109929585","180.937592129547","0.0127532011414181","3.0376606399338","171.988003657993","0.0127532011414181","2.91137570664272","161.862318085895","0.0127532011414181","3.21289716539768","179.414874662841","0.00480518247259112","3.11610388870946","170.6108990166","0.00480518247259112","3.0055679817794","160.332178062572","0.00480518247259112","3.15183702595276","191.638048453763","0.000983459940419163","3.07726052298953","183.529324532376","0.000983459940419163","2.99213568973075","174.295216108434","0.000983459940419163","3.63565281906424","216.924309301334","0.065595646067863","3.52630330025592","207.855961467239","0.0655899283127697","3.39832762058474","196.494262428968","0.065595646067863","2.71415216889716","166.938874319762","0.00172008818135551","2.57703038596492","157.992988957331","0.00172008818135551","2.42412095953911","148.372732615039","0.00172008818135551","2.68481542798578","162.065555305586","0.00984602213356005","2.62424736816065","157.42470210896","0.0098460432979806","2.56400663072846","149.276325800676","0.0098460432979806",8.5
