"Drift.Time..days.","Alt2b_87_H","Column1","Column2","Alt2b_87_M","Column3","Column4","Alt2b_87_L","Column5","Column6","Alt2b_11_H","Column7","Column8","Alt2b_11_M","Column9","Column10","Alt2b_11_L","Column11","Column12","Alt2b_98_H","Column13","Column14","Alt2b_98_M","Column15","Column16","Alt2b_98_L","Column17","Column18","Alt2b_85_H","Column19","Column20","Alt2b_85_M","Column21","Column22","Alt2b_85_L","Column23","Column24","Alt2b_83_HP","Column25","Column26","Alt2b_84_M","Column27","Column28","Alt2b_83_LF","Column29","Column30","Alt2b_83_H","Column31","Column32","Alt2b_83_M","Column33","Column34","Alt2b_83_L","Column35","Column36","Alt2b_80_H","Column37","Column38","Alt2b_80_M","Column39","Column40","Alt2b_80_L","Column41","Column42","Alt2b_75_H","Column43","Column44","Alt2b_75_M","Column45","Column46","Alt2b_75_L","Column47","Column48","Alt2b_68_H","Column49","Column50","Alt2b_68_M","Column51","Column52","Alt2b_68_L","Column53","Column54"
NA,"ITU","CTU","% Retained","ITU","CTU","% Retained","ITU","CTU","% Retained","ITU","CTU","% Retained","ITU","CTU","% Retained","ITU","CTU","% Retained","ITU","CTU","% Retained","ITU","CTU","% Retained","ITU","CTU","% Retained","ITU","CTU","% Retained","ITU","CTU","% Retained","ITU","CTU","% Retained","ITU","CTU","% Retained","ITU","CTU","% Retained","ITU","CTU","% Retained","ITU","CTU","% Retained","ITU","CTU","% Retained","ITU","CTU","% Retained","ITU","CTU","% Retained","ITU","CTU","% Retained","ITU","CTU","% Retained","ITU","CTU","% Retained","ITU","CTU","% Retained","ITU","CTU","% Retained","ITU","CTU","% Retained","ITU","CTU","% Retained","ITU","CTU","% Retained"
3.375,"3.29510863112291","71.898651638231","1","3.22629985403743","69.3225440594595","1","3.14943600669939","66.457699426677","1","3.28123854352177","80.0752994463667","0.999999999999991","3.09215549166103","76.1139283537401","0.999999999999991","3.09218404436505","76.1138153234614","0.999999999999991","4.07182989164528","87.4138885065886","1","4.02883472833268","85.3454940699755","1","4.02818744777419","85.3386288328685","1","3.45071226789626","74.2107095680472","1","3.37049386168338","71.3431500120655","1","3.27584343839365","67.9830256395754","1","3.15394842854475","70.8004163784479","1","2.46459782460209","55.7998474140024","1","3.03875996972438","66.4960175386691","1","3.15402004533912","70.8023911646022","1","3.09684387131381","68.6586649946457","1","3.09677153730081","68.6566833667205","1","4.0188032445014","85.5562308626597","1","3.97170849651246","83.3759413607075","1","3.91624781500002","80.8366662298165","1","3.60036193095815","82.0833185757466","1","3.49019451648343","78.8284645197074","1","3.35003635673238","74.6591710405475","1","3.29011042238952","69.9098847266577","1","3.27584343839365","67.9830256395754","1","2.22777753321795","52.5008153642008","1"
3.5,"3.31325541242461","75.2119070506556","1","3.24637319927685","72.5689172587363","1","3.17163725999472","69.6293366866717","1","3.32913133897518","83.4044307853419","0.99999999999778","3.13778575580051","79.2517141095406","0.99999999999778","3.13777949977363","79.251594823235","0.999999999997781","4.12436216911709","91.5382506757057","1","4.08282900238184","89.4283230723574","1","4.08217301759882","89.4208018504673","1","3.51010553583556","77.7208151038828","1","3.43202830991152","74.7751783219771","1","3.33987603445971","71.3229016740351","1","3.19345131438937","73.9938676928373","1","2.5003106329916","58.300158046994","1","3.08063089218628","69.5766484308554","1","3.19352574968819","73.9959169142904","1","3.13753658303362","71.7962015776793","1","3.1374614075888","71.7941447743093","1","4.08722075402343","89.6434516166831","1","4.04207341264997","87.4180147733575","1","3.98889104929862","84.8255572791151","1","3.62644689225604","85.7097654680027","1","3.49628673141631","82.3247512511237","1","3.33258806870401","77.9917591092515","1","3.34276124989303","73.2526459765507","1","3.33987603445971","71.3229016740351","1","2.30852972565338","54.8093450898541","1"
3.625,"3.31763361868082","78.5295406693364","1","3.25257103821842","75.8214882969547","1","3.17984865373935","72.809185340411","1","3.34094227887085","86.7453730642127","0.99999999978537","3.15049692086509","82.4022110304057","0.99999999978537","3.15050144183378","82.4020962650688","0.999999999785477","4.12610312897018","95.6643538046759","1","4.08569190817659","93.5140149805339","1","4.08488944354076","93.5056912940081","1","3.52052553274659","81.2413406366294","1","3.44353931523367","78.2187176372107","1","3.35271578388112","74.6756174579163","1","3.22338137848193","77.2172490713192","1","2.53866171869321","60.8388197656872","1","3.11367605985051","72.6903244907059","1","3.2234783414387","77.2193952557291","1","3.16905053663615","74.9652521143154","1","3.16895336013368","74.963098134443","1","4.08625120447363","93.7297028211567","1","4.04171297591951","91.459727749277","1","3.98930143124181","88.8148587103569","1","3.60823182891658","89.3179972969192","1","3.45994363172249","85.7846948828462","1","3.27455853212558","81.2663176413771","1","3.34697748780257","76.5996234643533","1","3.35271578388112","74.6756174579163","1","2.41206036186469","57.2214054517188","1"
3.75,"3.32067568534983","81.8502163546863","1","3.25818672105061","79.0796750180053","1","3.18826951363877","75.9974548540498","1","3.31420230941748","90.0595753736302","0.999999990010148","3.12653993284461","85.5287509632503","0.999999990010148","3.12653709836491","85.5286333634337","0.999999990014819","4.10116446112155","99.7655182657974","1","4.0645375988797","97.5785525794137","1","4.06022997727158","97.5659212712797","1","3.47488047164698","84.7162211082764","1","3.39061383725975","81.6093314744705","1","3.29191858195092","77.9675360398672","1","3.24486006319162","80.4621091345108","1","2.55407013866275","63.3928899043499","1","3.14066757615099","75.8309920668569","1","3.24523044445362","80.4646257001828","1","3.19394292902046","78.1591950433359","1","3.19357734620513","78.1566754806481","1","3.9550726106559","97.6847754318126","1","3.89589429371952","95.3556220429965","1","3.82726721542173","92.6421259257787","1","3.55899263534866","92.8769899322679","0.999999999999995","3.40498527055216","89.1896801533983","0.999999999999995","3.21243351898711","84.4787511603642","0.999999999999995","3.29011206646002","79.8897355308133","1","3.29191858195092","77.9675360398672","1","2.48360312171215","59.705008573431","1"
3.875,"3.32067568534983","85.1708920400361","1","3.25818672105061","82.337861739056","1","3.18826951363877","79.1857243676886","1","3.31420230941748","93.3737776830477","0.999999748100483","3.12653993284461","88.6552908960949","0.999999748100483","3.12653709836491","88.6551704617986","0.99999974819517","4.10116446112155","103.866682726919","1","4.0645375988797","101.643090178293","1","4.06022997727158","101.626151248551","1","3.47488047164698","88.1911015799233","1","3.39061383725975","84.9999453117302","1","3.29191858195092","81.2594546218181","1","3.24486006319162","83.7069691977024","1","2.55407013866275","65.9469600430127","1","3.14066757615099","78.9716596430079","1","3.24523044445362","83.7098561446364","1","3.19394292902046","81.3531379723564","1","3.19357734620513","81.3502528268532","1","3.9550726106559","101.639848042469","1","3.89589429371952","99.2515163367161","1","3.82726721542173","96.4693931412004","1","3.55899263534866","96.4359825676166","0.999999999999489","3.40498527055216","92.5946654239505","0.999999999999489","3.21243351898711","87.6911846793514","0.999999999999489","3.29011206646002","83.1798475972734","1","3.29191858195092","81.2594546218181","1","2.48360312171215","62.1886116951431","1"
4,"3.33218494769819","88.5030769877343","1","3.26873809454487","85.6065998336008","1","3.19766785350421","82.3833922211928","1","3.30307477233996","96.6768524553877","0.999996217781305","3.11667072229886","91.7719616183938","0.999996217781305","3.11667703716771","91.7718474989664","0.999996218985915","4.06996678479709","107.936649511716","1","4.04072640290711","105.6838165812","1","4.02920503048506","105.655356279036","1","3.46819274903905","91.6592943289624","0.999999999999947","3.37397119918278","88.373916510913","0.999999999999947","3.2642611221992","84.5237157440173","0.999999999999947","3.25358820094164","86.9605573986441","1","2.54587859062879","68.4928386336415","1","3.15574922705745","82.1274088700653","1","3.25439631128219","86.9642524559185","1","3.20789482852681","84.5610328008832","1","3.20710102832075","84.557353855174","1","3.87030138834294","105.510149430811","0.999999999999979","3.79046548263696","103.041981819353","0.999999999999979","3.69879956917001","100.16819271037","0.999999999999979","3.5698016164399","100.005784184056","0.999999999970605","3.42065993676534","96.0153253607158","0.999999999970605","3.23396477737238","90.9251494567237","0.999999999970605","3.21979119742143","86.3996387946948","0.999999999999991","3.2642611221992","84.5237157440173","0.999999999999947","2.47361786873988","64.662229563883","1"
4.125,"3.36963569073546","91.8727126784698","1","3.3027956271433","88.9093954607441","1","3.22777561293686","85.6111678341297","1","3.31207037253442","99.9889228279221","0.999963441043485","3.12701845548339","94.8989800738772","0.999963441043485","3.12701811606798","94.8988656150343","0.999963451093843","4.02211122806432","111.95876073978","1","4.01135690332612","109.695173484527","1","3.98886264873554","109.644218927772","1","3.53821868867141","95.1975130176338","0.999999999993718","3.4337789029721","91.8076954138851","0.999999999993718","3.31271099249432","87.8364267365116","0.999999999993718","3.25728344766945","90.2178408463135","1","2.53724176749155","71.030080401133","0.999999999999998","3.17448133294402","85.3018902030093","1","3.25917726394343","90.223429719862","1","3.22537271730223","87.7864055181854","1","3.22345483271409","87.7808086878881","1","3.81705336315973","109.327202793971","0.999999999997684","3.71154932285717","106.75353114221","0.999999999997684","3.59116447848233","103.759357188853","0.999999999997684","3.67911028667017","103.684894470727","0.999999999033354","3.53577597232864","99.5511013330445","0.999999999033354","3.35604498702891","94.2811944437526","0.999999999033354","3.18493811286318","89.584576907558","0.999999999998993","3.31271099249432","87.8364267365116","0.999999999993718","2.45830933219595","67.120538896079","1"
4.25,"3.41765391525638","95.2903665937261","0.999999999999993","3.34567773699758","92.2550731977417","0.999999999999993","3.26466992992719","88.8758377640569","0.999999999999993","3.3516842421292","103.340607070051","0.999757098511346","3.16877565464258","98.0677557285197","0.999757098511346","3.16877868703704","98.0676443020714","0.999757159842961","3.9471915976418","115.905952337422","0.999999999999972","3.97162334958876","113.666796834115","0.999999999999972","3.93730812308665","113.581527050859","0.999999999999972","3.6350502983967","98.8325633160305","0.999999999607877","3.52397131166602","95.3316667255511","0.999999999607877","3.39552325695005","91.2319499934617","0.999999999607877","3.26723406573414","93.4850749120477","0.999999999999999","2.53705233523403","73.5671327363671","0.999999999999813","3.21625725460528","88.5181474576146","0.999999999999999","3.27161830029428","93.4950480201562","0.999999999999999","3.26517611438933","91.0515816325747","0.999999999999999","3.26067132571572","91.0414800136038","0.999999999999999","3.75125171634122","113.078454510312","0.99999999985976","3.62323439908236","110.376765541293","0.99999999985976","3.4775732801479","107.236930469001","0.99999999985976","3.80137962843255","107.486274099159","0.999999980378776","3.66321327431993","103.214314607364","0.999999980378776","3.48961891542087","97.7708133591735","0.999999980378776","3.15963246976088","92.7442093773188","0.999999999938048","3.39552325695005","91.2319499934617","0.999999999607877","2.43673715602662","69.5572760521056","0.999999999999996"
4.375,"3.40369028184015","98.6940568755663","0.999999999999598","3.32629307455685","95.5813662722986","0.999999999999598","3.23894026639537","92.1147780304522","0.999999999999598","3.40284492419847","106.74345199425","0.998826884994154","3.222224131019","101.289979859539","0.998826884994154","3.22222784332562","101.289872145397","0.998827130800715","3.81287476023321","119.718827097655","0.99999999999775","3.88704506478374","117.553841898899","0.99999999999775","3.8338341876846","117.415361238543","0.999999999997778","3.74685968852558","102.579423004556","0.999999985970084","3.63359116829436","98.9652578938455","0.999999985970084","3.50271504982347","94.7346650432851","0.999999985970084","3.24971702629852","96.7347919383462","0.99999999999987","2.5466266994303","76.1137594357974","0.999999999988602","3.24820385510311","91.7663513127177","0.99999999999987","3.2587813328032","96.7538293529594","0.999999999999866","3.29506795823478","94.3466495908095","0.999999999999866","3.28571928713339","94.3271993007372","0.99999999999987","3.67347578340571","116.751930293718","0.999999995050099","3.53157686356864","113.908342404861","0.999999995050099","3.37021415915988","110.607144628161","0.999999995050099","3.90138513164117","111.3876592308","0.999999737884775","3.76759829134373","106.981912898708","0.999999737884775","3.59913542377352","101.369948782947","0.999999737884775","3.19045990779653","95.9346692851154","0.999999997780727","3.50271504982347","94.7346650432851","0.999999985970084","2.41125482093196","71.9685308730375","0.99999999999963"
4.5,"3.36143825291004","102.055495128476","0.999999999986389","3.28007137600846","98.861437648307","0.999999999986389","3.18796169209675","95.302739722549","0.999999999986389","3.43798207415123","110.181434068401","0.99567869527166","3.25943992441511","104.549419783954","0.99567869527166","3.25943934055761","104.549311485955","0.995679368169454","3.63506114835136","123.353888246007","0.999999999896055","3.76199416798242","121.315836066882","0.999999999896055","3.68389869231329","121.099259930856","0.999999999897377","3.84429528544904","106.423718290005","0.999999690737566","3.73182645329438","102.69708434714","0.999999690737566","3.60188556312418","98.3365506064093","0.999999690737566","3.18479893327759","99.9195908716238","0.99999999999293","2.5690843137574","78.6828437495548","0.999999999583657","3.24049568177239","95.0068469944901","0.99999999999293","3.2003344260399","99.9541637789993","0.999999999992745","3.28656211233013","97.6332117031397","0.999999999992745","3.2703318736329","97.5975311743701","0.99999999999293","3.6246050576803","120.376535351398","0.999999890541658","3.47830948727586","117.386651892137","0.999999890541658","3.31183709022446","113.918981718385","0.999999890541658","3.97815540942804","115.365814640228","0.999997566076267","3.84826731199444","110.830180210703","0.999997566076267","3.6843515235906","105.054300306538","0.999997566076267","3.19471025402389","99.1293795391393","0.99999995029497","3.60188556312418","98.3365506064093","0.999999690737566","2.38486918179298","74.3534000548305","0.999999999981623"
4.625,"3.31090818088934","105.366403309366","0.999999999692933","3.22932980604412","102.090767454351","0.999999999692933","3.13673279134746","98.4394725138964","0.999999999692933","3.44751176054297","113.628945828944","0.987343436207883","3.27084795926684","107.820267743221","0.987343436207883","3.27085206856522","107.82016355452","0.987345002250604","3.47434332752747","126.828231573534","0.999999996990186","3.64358261483804","124.95941868172","0.999999996990186","3.53722413329856","124.636484064155","0.999999997027512","3.85088398299999","110.274602273005","0.999995545494007","3.74053182620841","106.437616173348","0.999995545494007","3.61300207583751","101.949552682247","0.999995545494007","3.10169385819654","103.02128472982","0.999999999760015","2.66011703724263","81.3429607867974","0.999999990282961","3.20956294591153","98.2164099404017","0.999999999760015","3.12466378437999","103.078827563379","0.999999999754403","3.25687759448039","100.89008929762","0.999999999754403","3.23274133052302","100.830272504893","0.999999999760015","3.60164166200042","123.978177013399","0.999998393938825","3.45784056418585","120.844492456323","0.999998393938825","3.29397716746336","117.212958885848","0.999998393938825","3.99145747647726","119.357272116706","0.999983525531698","3.86500986648253","114.695190077185","0.999983525531698","3.70510716849768","108.759407475035","0.999983525531698","3.16267394326199","102.292053482401","0.999999262382666","3.61300207583751","101.949552682247","0.999995545494007","2.39544828574607","76.7488483405766","0.999999999424374"
4.75,"3.23159909352187","108.598002402888","0.999999995164114","3.1509359886769","105.241703443028","0.999999995164114","3.05923610461963","101.498708618516","0.999999995164114","3.44605547679118","117.075001305735","0.969447754417863","3.27115298137781","111.091420724598","0.969447754417863","3.27115382088574","111.091317375406","0.969450824715369","3.3661863108884","130.194417884423","0.999999942320647","3.56158086496516","128.520999546685","0.999999942320647","3.43721247827912","128.073696542434","0.999999943081732","3.77965305075099","114.054255323756","0.999955957829379","3.67369102889232","110.111307202241","0.999955957829379","3.55113472531425","105.500687407561","0.999955957829379","3.00552491934173","106.026809649162","0.99999999463528","2.7378965007534","84.0808572875508","0.999999847028709","3.15147347296709","101.367883413369","0.99999999463528","3.03574607859878","106.114573641978","0.999999994523853","3.20166712216228","104.091756419782","0.999999994523853","3.16978468830789","104.000057193201","0.99999999463528","3.56715952247583","127.545336535875","0.999983633213279","3.42599084929932","124.270483305622","0.999983633213279","3.2650138185842","120.477972704433","0.999983633213279","3.97443013181737","123.331702248523","0.999915268457284","3.8516464706752","118.54683654786","0.999915268457284","3.69607532565943","112.455482800695","0.999915268457284","3.16686067669942","105.458914159101","0.99999238234754","3.55113472531425","105.500687407561","0.999955957829379","2.41307979011187","79.1619281306885","0.999999988016796"
4.875,"3.13643560910206","111.73443801199","0.999999944746888","3.05820894828476","108.299912391313","0.999999944746888","2.96918839350284","104.467897012019","0.999999944746888","3.44762171901806","120.522623024753","0.937300945775882","3.27431618165702","114.365736906256","0.937300945775882","3.27431545539875","114.365632830804","0.937305889189531","3.31576330317536","133.510181187598","0.999999234337161","3.52236241633837","132.043361963023","0.999999234337161","3.39406971385107","131.467766256285","0.999999246341333","3.72029092005605","117.774546243812","0.999688363639219","3.61888635501192","113.730193557253","0.999688363639219","3.50151317091125","109.002200578472","0.999688363639219","2.94567266110313","108.972482310265","0.999999917161612","2.74306581615653","86.8239231037073","0.999998303562543","3.11299365451462","104.480877067883","0.999999917161612","2.98238069687072","109.096954338849","0.999999915649439","3.16705767905938","107.258814098842","0.999999915649439","3.12823833160376","107.128295524805","0.999999917161612","3.53125390341685","131.076590439292","0.999879436533095","3.39299324897782","127.6634765546","0.999879436533095","3.23525264307748","123.71322534751","0.999879436533095","3.95467737697548","127.286379625498","0.999656492135532","3.83564561868114","122.382482166541","0.999656492135532","3.6845719199488","116.140054720644","0.999656492135532","3.17398356907351","108.632897728174","0.999942871166973","3.50151317091125","109.002200578472","0.999688363639219","2.40826697731803","81.5701951080065","0.999999826550764"
5,"3.05740344731891","114.791841459309","0.999999526342012","2.98302746108498","111.282939852398","0.999999526342012","2.89831594770039","107.366212959719","0.999999526342012","3.45328004628176","123.975903071035","0.887617227547906","3.28148961065046","117.647226516906","0.887617227547906","3.28148997777496","117.647122808579","0.887624496720816","3.30503025347116","136.815211441069","0.999992680394676","3.51339280296208","135.556754765985","0.999992680394676","3.38675110134977","134.854517357635","0.999992817519627","3.6825557093883","121.4571019532","0.998362813513924","3.58526166205639","117.315455219309","0.998362813513924","3.47255933645347","112.474759914926","0.998362813513924","2.91965514931311","111.892137459578","0.9999990802258","2.72719000219126","89.5511131058986","0.999986222816995","3.09563036076272","107.576507428646","0.9999990802258","2.96239358882994","112.059347927679","0.999999065915763","3.15442898648274","110.413243085324","0.999999065915763","3.1091831674294","110.237478692234","0.9999990802258","3.50945160780798","134.5860420471","0.999334379663172","3.37473470737082","131.038211261971","0.999334379663172","3.22097170158712","126.934197049097","0.999334379663172","3.93907270422843","131.225452329727","0.998866068447001","3.82297900938467","126.205461175926","0.998866068447001","3.67545584017102","119.815510560815","0.998866068447001","3.17447330315947","111.807371031334","0.999677190321739","3.47255933645347","112.474759914926","0.998362813513924","2.38389452651826","83.9540896345247","0.999998183519268"
5.125,"3.07380076750909","117.865642226818","0.999996862888213","3.00421253067903","114.287152383077","0.999996862888213","2.92486844584053","110.29108140556","0.999996862888213","3.47240277119801","127.448305842233","0.819966901575219","3.30202588444526","120.949252401351","0.819966901575219","3.3020253551784","120.949148163758","0.819976428140769","3.36763783551603","140.182849276585","0.999947849644794","3.57184092809534","139.12859569408","0.999947849644794","3.44579856070474","138.30031591834","0.999948978343047","3.71828585094952","125.17538780415","0.993398236396743","3.62533726139724","120.940792480706","0.993398236396743","3.51758333797889","115.992343252905","0.993398236396743","2.92177291357542","114.813910373154","0.999992408939749","2.70174266311436","92.252855769013","0.999915139809656","3.09896746106019","110.675474889706","0.999992408939749","2.97034303333204","115.029690961011","0.999992309427258","3.16303443090485","113.576277516229","0.999992309427258","3.1116166299741","113.349095322208","0.999992408939749","3.58478879821812","138.170830845318","0.997155712779109","3.4538527546585","134.492064016629","0.997155712779109","3.30431795937059","130.238515008468","0.997155712779109","3.94184432482319","135.16729665455","0.99686336356484","3.827854119312","130.033315295238","0.99686336356484","3.68288978656488","123.498400347379","0.99686336356484","3.1901632383406","114.997534269674","0.998580657598481","3.51758333797889","115.992343252905","0.993398236396743","2.35513998010046","86.3092296146252","0.999985754849459"
5.25,"3.12319970301942","120.988841929837","0.999983540798073","3.05900371922654","117.346156102303","0.999983540798073","2.98570773420704","113.276789139767","0.999983540798073","3.50522735421802","130.953533196451","0.737321433304288","3.33636973961869","124.28562214097","0.737321433304288","3.33637130704048","124.285519470798","0.737332582156001","3.49852388624585","143.681373162831","0.999714306060683","3.69693818313507","142.825533877216","0.999714306060683","3.56475182581719","141.865067744157","0.99972101600158","3.76894362202991","128.94433142618","0.97897155669572","3.68034464685687","124.621137127563","0.97897155669572","3.57754556439453","119.569888817299","0.97897155669572","2.95094795646333","117.764858329617","0.999951930957016","2.67193966732745","94.9247954363404","0.999591686634288","3.12417689341803","113.799651783124","0.999951930957016","3.00559475032817","118.035285711339","0.999951407263025","3.19394635551365","116.770223871743","0.999951407263025","3.13617763697909","116.485272959187","0.999951930957016","3.69904303902874","141.869873884346","0.990334181028813","3.57288595597828","138.064949972608","0.990334181028813","3.42868013290423","133.667195141372","0.990334181028813","3.97109983336768","139.138396487918","0.99255001994337","3.85924463222681","133.892559927465","0.99255001994337","3.71689263483328","127.215292982213","0.99255001994337","3.24842301679801","118.245957286472","0.995006718928918","3.57754556439453","119.569888817299","0.97897155669572","2.33372648807429","88.6429561026995","0.999913839723355"
5.375,"3.18940294022215","124.178244870059","0.999929866953372","3.13006580907398","120.476221911377","0.999929866953372","3.06221321916233","116.339002358929","0.999929866953372","3.54485341794561","134.498386614397","0.64512511661136","3.37771089151989","127.66333303249","0.64512511661136","3.37770839142312","127.663227862221","0.645135682135984","3.63903738510846","147.32041054794","0.998763451325147","3.83288179117512","146.658415668391","0.998763451325147","3.68651628967149","145.551584033828","0.998792602062813","3.80332377011816","132.747655196298","0.945689756288336","3.71948796628397","128.340625093847","0.945689756288336","3.62211556053416","123.192004377833","0.945689756288336","3.05101249845119","120.815870828068","0.999760061055558","2.65482067178231","97.5796161081227","0.998425716777558","3.21709053264519","117.01674231577","0.999760061055558","3.11350919888878","121.148794910228","0.999757960244229","3.29433629073964","120.064560162483","0.999757960244229","3.22846474976883","119.713737708956","0.999760061055558","3.7858080554035","145.65568193975","0.973220274292117","3.66481457515693","141.729764547765","0.973220274292117","3.52638943992329","137.193584581295","0.973220274292117","4.02639683184503","143.164793319763","0.98447200980349","3.91665184239714","137.809211769862","0.98447200980349","3.77688295661432","130.992175938827","0.98447200980349","3.28842503634369","121.534382322816","0.985585469155048","3.62211556053416","123.192004377833","0.945689756288336","2.33155560669813","90.9745117093976","0.999587464845566"
5.5,"3.26072418567471","127.438969055734","0.999751504857867","3.20544460227379","123.681666513651","0.999751504857867","3.14212787045131","119.481130229381","0.999751504857867","3.57779674639673","138.076183360793","0.549753599774659","3.4124601052091","131.075793137699","0.549753599774659","3.41245444982399","131.075682312045","0.549764340283809","3.74048857182745","151.060899119767","0.995667709568623","3.92545664839208","150.583872316783","0.995667709568623","3.76280607249055","149.314390106319","0.995762907886667","3.81920038890229","136.5668555852","0.883409565541684","3.74023434972763","132.080859443575","0.883409565541684","3.64842093562422","126.840425313458","0.883409565541684","3.11121023994201","123.92708106801","0.999033110384585","2.68886804654268","100.268484154665","0.995000558060892","3.27085932394156","120.287601639711","0.999033110384585","3.1816112884273","124.330406198655","0.999026525136096","3.35577802193719","123.42033818442","0.999026525136096","3.28174499644791","122.995482705404","0.999033110384585","3.88785856802771","149.543540507778","0.938077233464334","3.77165209544898","145.501416643214","0.938077233464334","3.63857860548673","140.832163186782","0.938077233464334","4.05465176467678","147.21944508444","0.971048611071503","3.94659987227745","141.75581164214","0.971048611071503","3.80889575864795","134.801071697475","0.971048611071503","3.38655564381645","124.920937966632","0.965057845614355","3.64842093562422","126.840425313458","0.883409565541684","2.37340208133997","93.3479137907376","0.998398819274186"
5.625,"3.29253889788023","130.731507953614","0.999252051857149","3.24035708088682","126.922023594538","0.999252051857149","3.18049434251561","122.661624571896","0.999252051857149","3.59018937053525","141.666372731329","0.45710113445152","3.4264820008401","134.502275138539","0.45710113445152","3.42647416391051","134.502156475956","0.457111325682468","3.78262661647255","154.84352573624","0.987443961144504","3.9592779231511","154.543150239934","0.987443961144504","3.78207154261473","153.096461648934","0.987683119939149","3.80239760038729","140.369253185588","0.786962701932792","3.72799060013808","135.808850043713","0.786962701932792","3.64139383471082","130.481819148168","0.786962701932792","3.13807170190059","127.065152769911","0.996786804411642","2.71056377606642","102.979047930732","0.98661903197578","3.29178584516613","123.579387484877","0.996786804411642","3.21539064052533","127.54579683918","0.996770207783907","3.38341746145926","126.803755645879","0.996770207783907","3.30224701107124","126.297729716475","0.996786804411642","3.92415109757966","153.467691605357","0.87777434387701","3.813246607615","149.314663250829","0.87777434387701","3.68609928571047","144.518262472492","0.87777434387701","4.05010558244811","151.269550666888","0.95089779368445","3.94417516547303","145.699986807613","0.95089779368445","3.80905537191834","138.610127069393","0.95089779368445","3.44544236445132","128.366380331084","0.927344033401929","3.64139383471082","130.481819148168","0.786962701932792","2.46142225893106","95.8093360496687","0.994854067109754"
5.75,"3.29132854846367","134.022836502078","0.998052267086141","3.24142146086704","130.163445055405","0.998052267086141","3.18408894775217","125.845713519648","0.998052267086141","3.59379577438831","145.260168505717","0.371689851747106","3.43179921782515","137.934074356364","0.371689851747106","3.43179003665419","137.93394651261","0.371700900151239","3.79563417928505","158.639159915525","0.969272646157416","3.96686701178023","158.510017251714","0.969272646157416","3.77924458261262","156.875706231546","0.969749871741736","3.78098820405274","144.15024138964","0.661135608085841","3.71078156051589","139.519631604229","0.661135608085841","3.62899332810176","134.11081247627","0.661135608085841","3.16430828774693","130.229461057658","0.991017637606848","2.7202109083519","105.699258839084","0.969214390123177","3.31126347431899","126.890650959196","0.991017637606848","3.2466761216471","130.792472960827","0.990982558666103","3.40756714781072","130.21132279369","0.990982558666103","3.32125458351623","129.618984299992","0.991017637606848","3.89030463721913","157.357996242576","0.789653652507221","3.78535733455177","153.10002058538","0.789653652507221","3.66487580432556","148.183138276818","0.789653652507221","4.0385118158059","155.308062482694","0.923155032454878","3.93485443531122","149.634841242924","0.923155032454878","3.80250126174527","142.412628331139","0.923155032454878","3.47803364943217","131.844413980516","0.867857245648215","3.62899332810176","134.11081247627","0.661135608085841","2.47512022833479","98.2844562780034","0.986041508273205"
5.875,"3.29736539883863","137.320201900916","0.995540278749969","3.24925602098156","133.412701076387","0.995540278749969","3.19392246596716","129.039635985615","0.995540278749969","3.60013557912413","148.860304084841","0.296321226888187","3.4399199992083","141.373994355572","0.296321226888187","3.43990582477472","141.373852337385","0.296331659078346","3.81158823749267","162.450748153017","0.93524730736739","3.97644511577172","162.486462367486","0.93524730736739","3.78409520956352","160.65980144111","0.936036446527378","3.7708505381224","147.921091927763","0.520478450267956","3.7046159715374","143.224247575766","0.520478450267956","3.6273750982669","137.738187574537","0.520478450267956","3.19037679600178","133.41983785366","0.978476725412525","2.70580663949606","108.40506547858","0.938091294915573","3.33214361884996","130.222794578046","0.978476725412525","3.27639810171821","134.068871062546","0.978412596296519","3.43180591273362","133.643128706423","0.978412596296519","3.34178005007606","132.960764350068","0.978476725412525","3.8705302343765","161.228526476953","0.678069807729412","3.77133560791567","156.871356193296","0.678069807729412","3.65730066124083","151.840438938059","0.678069807729412","4.02705183354392","159.335114316238","0.887666783251984","3.92544271676847","153.560283959692","0.887666783251984","3.7955775514737","146.208205882612","0.887666783251984","3.53143409661942","135.375848077135","0.785949708410264","3.6273750982669","137.738187574537","0.520478450267956","2.45082955899222","100.735285836996","0.967474433134627"
