"Drift.Time..days.","Alt2a_12_H","Column1","Column2","Alt2a_12_M","Column3","Column4","Alt2a_12_L","Column5","Column6","Alt2a_11_H","Column7","Column8","Alt2a_11_M","Column9","Column10","Alt2a_11_L","Column11","Column12","Alt2a_98_H","Column13","Column14","Alt2a_98_M","Column15","Column16","Alt2a_98_L","Column17","Column18","Alt2a_87_H2","Column181","Column182","Alt2a_87_M2","Column183","Column184","Alt2a_87_L2","Column185","Column186","Alt2a_85_H","Column19","Column20","Alt2a_85_M","Column21","Column22","Alt2a_85_L","Column23","Column24","Alt2a_84_H","Column25","Column26","Alt2a_84_M","Column27","Column28","Alt2a_84_L","Column29","Column30","Alt2a_83_H","Column31","Column32","Alt2a_83_M","Column33","Column34","Alt2a_83_L","Column35","Column36","Alt2a_80_H","Column37","Column38","Alt2a_80_M","Column39","Column40","Alt2a_80_L","Column41","Column42","Alt2a_75_H","Column43","Column44","Alt2a_75_M","Column45","Column46","Alt2a_75_L","Column47","Column48","Alt2a_68_H","Column49","Column50","Alt2a_68_M","Column51","Column52","Alt2a_68_L","Column53","Column54","Alt2a_66_H2","Column55","Column56","Alt2a_66_M5","Column57","Column58","Alt2a_66_L8","Column59","Column60"
NA,"ITU","CTU","% Retained","ITU","CTU","% Retained","ITU","CTU","% Retained","ITU","CTU","% Retained","ITU","CTU","% Retained","ITU","CTU","% Retained","ITU","CTU","% Retained","ITU","CTU","% Retained","ITU","CTU","% Retained","ITU","CTU","% Retained","ITU","CTU","% Retained","ITU","CTU","% Retained","ITU","CTU","% Retained","ITU","CTU","% Retained","ITU","CTU","% Retained","ITU","CTU","% Retained","ITU","CTU","% Retained","ITU","CTU","% Retained","ITU","CTU","% Retained","ITU","CTU","% Retained","ITU","CTU","% Retained","ITU","CTU","% Retained","ITU","CTU","% Retained","ITU","CTU","% Retained","ITU","CTU","% Retained","ITU","CTU","% Retained","ITU","CTU","% Retained","ITU","CTU","% Retained","ITU","CTU","% Retained","ITU","CTU","% Retained","ITU","CTU","% Retained","ITU","CTU","% Retained","ITU","CTU","% Retained"
4.875,"3.23502649884764","111.633451839725","0.999978011165862","3.05787531752315","106.566450357651","0.999978011165862","2.85838607785948","100.913862484468","0.999978011165862","3.53062148431431","123.218099170655","0.926385032188194","3.35510670616573","116.794176045693","0.926385032188194","3.14135447633605","108.79036618686","0.926385032188194","3.39938487718323","105.886732846139","0.999939783569677","3.25020749385058","101.162856532387","0.999939783569677","3.07963019838995","95.6839343175554","0.999939783569677","3.35986274148116","111.764228556699","0.999997640945629","3.23351278222541","107.269800804553","0.999997640945629","3.0887222247112","102.0724698816","0.999997640945629","2.93665138394149","99.9431386290582","0.999756094138249","2.83714113560851","98.6927581533368","0.999756094138249","2.66877994558554","90.0797836970943","0.999756094138249","3.40516680358918","106.105637911746","0.999997003183167","3.23012573361773","101.455545302025","0.999997003183167","3.03121432056078","96.1107851534342","0.999997003183167","3.19803399180592","105.828364430286","0.999999428623668","2.9869824241814","101.338964391708","0.999999428623668","2.9869824241814","101.338964391708","0.999999428623668","3.78857221515076","113.905321600725","0.99980370531314","3.59783985229303","109.014042979689","0.99980370531314","3.38104859521357","103.358899611214","0.99980370531314","4.04447452193221","133.567990655577","0.883787508510109","3.9269158259865","128.523027575282","0.883787508510109","3.77929872699776","122.1702359155","0.883787508510109","2.94425895272253","92.3963476625761","0.999999875328469","2.76193917517798","88.8707919041603","0.999999875328469","2.56167367832881","85.2876160525604","0.999999875328469","3.12582834618074","101.886886330122","0.999952895586874","2.97241476329403","97.469209255984","0.999952895586874","2.79780550576821","92.3367112888313","0.999952895586874"
5,"3.20513189257223","114.838583732297","0.999845327086378","3.03249510939817","109.598945467049","0.999845327086378","2.83800376034701","103.751866244815","0.999845327086378","3.5249230344146","126.743022205069","0.871223185189208","3.3506866899563","120.144862735649","0.871223185189208","3.13856546715808","111.928931654018","0.871223185189208","3.39608416424262","109.282817010382","0.999647432660044","3.25086250989631","104.413719042283","0.999647432660044","3.08470730186588","98.7686416194212","0.999647432660044","3.35358899978465","115.117817556483","0.999984496471857","3.23159034437116","110.501391148924","0.999984496471857","3.09172761446255","105.164197496063","0.999984496471857","2.90880405279904","102.851942681857","0.998748740941725","2.81439285293432","101.507151006271","0.998748740941725","2.65440072097659","92.7341844180709","0.998748740941725","3.41464438584804","109.520282297594","0.999976071255556","3.24491638907673","104.700461691101","0.999976071255556","3.05182303449094","99.1626081879251","0.999976071255556","3.20834558907089","109.036710019357","0.99999484058783","2.99912311995281","104.338087511661","0.99999484058783","2.99912311995281","104.338087511661","0.99999484058783","3.8311045813664","117.736426182092","0.998955309062824","3.64357612079732","112.657619100487","0.998955309062824","3.43023284252074","106.789132453734","0.998955309062824","4.03418803777367","137.60217869335","0.839778480964885","3.91857255869686","132.441600133979","0.839778480964885","3.77325415924474","125.943490074745","0.839778480964885","2.94752273925","95.3438704018261","0.999998640455814","2.74490127252009","91.6156931766804","0.999998640455814","2.52082119914528","87.8084372517057","0.999998640455814","3.14243807656562","105.029324406688","0.99971768188069","2.99430145902775","100.463510715012","0.99971768188069","2.82555972729472","95.1622710161261","0.99971768188069"
5.125,"3.20645265873783","118.045036391035","0.999180057417588","3.0399191957271","112.638864662776","0.999180057417588","2.85213949067858","106.604005735494","0.999180057417588","3.53402829301155","130.277050498081","0.798149104741816","3.36120984488446","123.506072580534","0.798149104741816","3.15087417930939","115.079805833327","0.798149104741816","3.41486555653339","112.697682566915","0.998413966097711","3.27308843536293","107.686807477646","0.998413966097711","3.11080226225838","101.87944388168","0.998413966097711","3.44793504778709","118.565752604271","0.999920788013291","3.33127065027209","113.832661799196","0.999920788013291","3.19742664345635","108.361624139519","0.999920788013291","2.99131878317349","105.843261465031","0.995043292530009","2.90247793387012","104.409628940141","0.995043292530009","2.75170931098304","95.4858937290539","0.995043292530009","3.51540102319189","113.035683320786","0.999855923988493","3.35214766720688","108.052609358308","0.999855923988493","3.16614203221784","102.328750220143","0.999855923988493","3.31329186523602","112.350001884593","0.999965009793747","3.10786606932094","107.445953580982","0.999965009793747","3.10786606932094","107.445953580982","0.999965009793747","3.96513998412089","121.701566166212","0.995720298207405","3.78175675749908","116.439375857986","0.995720298207405","3.57290703949367","110.362039493228","0.995720298207405","4.03712661355547","141.639305306906","0.789682279894836","3.92292809733457","136.364528231313","0.789682279894836","3.77926943876126","129.722759513506","0.789682279894836","2.99046028441285","98.3343306862389","0.999988923639862","2.77493303952973","94.3906262162102","0.999988923639862","2.53568255648427","90.34411980819","0.999988923639862","3.23740522394904","108.266729630637","0.9986978033163","3.09451953940262","103.558030254414","0.9986978033163","2.93163511848531","98.0939061346114","0.9986978033163"
5.25,"3.27529732060056","121.320333711636","0.996626766829515","3.11683484405903","115.755699506835","0.996626766829515","2.93790646930063","109.541912204795","0.996626766829515","3.56554057629844","133.842591074379","0.711169988705778","3.3946666518869","126.900739232421","0.711169988705778","3.1867162385317","118.266522071859","0.711169988705778","3.45327365481793","116.150956221733","0.994339581340793","3.31595537851149","111.002762856158","0.994339581340793","3.15866331041751","105.038107192097","0.994339581340793","3.57078556723481","122.136538171505","0.999676196921605","3.4591607431387","117.291822542335","0.999676196921605","3.33103417525956","111.692658314779","0.999676196921605","3.06973685992839","108.912998324959","0.984383578526239","2.98673798279754","107.396366922939","0.984383578526239","2.84572105929655","98.3316147883504","0.984383578526239","3.63203835589762","116.667721676684","0.99932592137421","3.47597071393392","111.528580072242","0.99932592137421","3.2978858005208","105.626636020664","0.99932592137421","3.4113613075417","115.761363192134","0.999815643559609","3.2115042051925","110.657457786174","0.999815643559609","3.2115042051925","110.657457786174","0.999815643559609","4.11546226919917","125.817028435412","0.986088105605356","3.93594524780882","120.375321105795","0.986088105605356","3.73132378004227","114.09336327327","0.986088105605356","4.06016386967386","145.69946917658","0.735205256020509","3.94736082577031","140.311889057084","0.735205256020509","3.80533436350853","133.528093877015","0.735205256020509","3.08441192133858","101.418742607578","0.999930676690259","2.86548833384283","97.256114550053","0.999930676690259","2.62125851572445","92.9653783239144","0.999930676690259","3.32729481305033","111.594024443687","0.995245494798839","3.19032479605344","106.748355050468","0.995245494798839","3.03403617288607","101.127942307497","0.995245494798839"
5.375,"3.38163063299456","124.70196434463","0.988935643034412","3.23171593610422","118.987415442939","0.988935643034412","3.06212770828535","112.60403991308","0.988935643034412","3.60587761812043","137.4484686925","0.616452323233943","3.43693134479732","130.337670577218","0.616452323233943","3.23133924783029","121.497861319689","0.616452323233943","3.52543993080139","119.676396152535","0.983522641116491","3.39376587385029","114.396528730008","0.983522641116491","3.24279452515335","108.28090171725","0.983522641116491","3.69659117281064","125.833129344316","0.998913043220872","3.58946689079841","120.881289433133","0.998913043220872","3.46647571601269","115.159134030791","0.998913043220872","3.13174002248738","112.044738347447","0.959769742469048","3.05423894867756","110.450605871616","0.959769742469048","2.92246828433416","101.254083072685","0.959769742469048","3.73436011056096","120.402081787245","0.997481853008841","3.58581228707681","115.114392359319","0.997481853008841","3.41604242768692","109.042678448351","0.997481853008841","3.5087350316917","119.270098223826","0.999223092365648","3.31523113659528","113.972688922769","0.999223092365648","3.31523113659528","113.972688922769","0.999223092365648","4.22575641646332","130.042784851875","0.963127193881819","4.05258322815491","124.42790433395","0.963127193881819","3.85493221993159","117.948295493202","0.963127193881819","4.10318066871396","149.802649845294","0.678190213565209","3.99173184677275","144.303620903857","0.678190213565209","3.85128714925487","137.37938102627","0.678190213565209","3.13145810148508","104.550200709063","0.999658252739474","2.91518124101341","100.171295791066","0.999658252739474","2.67271373233806","95.6380920562525","0.999658252739474","3.43808899636302","115.03211344005","0.985892893764712","3.307054022064","110.055409072532","0.985892893764712","3.15738732055061","104.285329628048","0.985892893764712"
5.5,"3.44701846430082","128.148982808931","0.970311787218161","3.30390648677148","122.291321929711","0.970311787218161","3.14180505418975","115.74584496727","0.970311787218161","3.63556636530974","141.08403505781","0.52057515548105","3.46825692953253","133.80592750675","0.52057515548105","3.26467890015439","124.762540219843","0.52057515548105","3.57272371014822","123.249119862683","0.959920917867053","3.44563676635618","117.842165496364","0.959920917867053","3.29984679275089","111.580748510001","0.959920917867053","3.80671417216051","129.639843516476","0.996931613337099","3.70364357865856","124.584933011792","0.996931613337099","3.58528571405527","118.744419744846","0.996931613337099","3.1663912838359","115.211129631282","0.913060090149324","3.09342918330939","113.544035054926","0.913060090149324","2.96939728653684","104.223480359221","0.913060090149324","3.83941169654327","124.241493483788","0.992297336209071","3.69715281709921","118.811545176418","0.992297336209071","3.53438884908073","112.577067297431","0.992297336209071","3.60013222848436","122.87023045231","0.997315713787551","3.41399352320953","117.386682445979","0.997315713787551","3.41399352320953","117.386682445979","0.997315713787551","4.23881948394834","134.281604335823","0.918303024503443","4.07433253344612","128.502236867396","0.918303024503443","3.8862591121127","121.834554605315","0.918303024503443","4.12466973599698","153.927319581291","0.620397322390436","4.0143156464745","148.317936550331","0.620397322390436","3.87513824120547","141.254519267475","0.620397322390436","3.15604921389863","107.706249922961","0.998641626014858","2.9437093947593","103.115005185826","0.998641626014858","2.70486793767407","98.3429599939265","0.998641626014858","3.51608562887152","118.548199068922","0.965140462701712","3.39110153769332","113.446510610225","0.965140462701712","3.24821776710092","107.533547395149","0.965140462701712"
5.625,"3.46697529725784","131.615958106189","0.933245717852231","3.33001618208069","125.621338111791","0.933245717852231","3.17472824738043","118.92057321465","0.933245717852231","3.64492090960363","144.728955967413","0.429160936870961","3.47899353416529","137.284921040916","0.429160936870961","3.2771227335224","128.039662953366","0.429160936870961","3.5927655122193","126.841885374902","0.916796984802629","3.47025112473748","121.312416621102","0.916796984802629","3.32966870189708","114.910417211898","0.916796984802629","3.8280956699463","133.467939186423","0.992558122805937","3.72833211064209","128.313265122434","0.992558122805937","3.61377608609025","122.358195830937","0.992558122805937","3.16760710697193","118.378736738254","0.838582374819335","3.09812893215486","116.642163987081","0.838582374819335","2.98017546768364","107.203655826905","0.838582374819335","3.88174107079554","128.123234554584","0.980252895993764","3.74428366816128","122.555828844579","0.980252895993764","3.5869239387727","116.163991236204","0.980252895993764","3.64533120728041","126.515561659591","0.992233252696489","3.46695753925933","120.853639985238","0.992233252696489","3.46695753925933","120.853639985238","0.992233252696489","4.23167169569342","138.513276031517","0.845155499173598","4.07514939875079","132.577386266147","0.845155499173598","3.89593350880556","125.73048811412","0.845155499173598","4.12113964977166","158.048459231062","0.563329519517494","4.01213428678061","152.330070837112","0.563329519517494","3.87453494901735","145.129054216492","0.563329519517494","3.15792030476182","110.864170227723","0.995550216199208","2.94986677148312","106.064871957309","0.995550216199208","2.71538622850037","101.058346222427","0.995550216199208","3.5248519670262","122.073051035948","0.926594069822148","3.40569306237105","116.852203672596","0.926594069822148","3.26937800541211","110.802925400561","0.926594069822148"
5.75,"3.47316777269141","135.08912587888","0.871341783212833","3.34147288829594","128.962811000087","0.871341783212833","3.19205521847466","122.112628433125","0.871341783212833","3.64317281263672","148.37212878005","0.346274322169507","3.47848158900426","140.76340262992","0.346274322169507","3.27813560170131","131.317798555067","0.346274322169507","3.59780233646538","130.439687711368","0.849581118973986","3.48010052162625","124.792517142728","0.849581118973986","3.34502498005554","118.255442191954","0.849581118973986","3.82154004271985","137.289479229143","0.984188354687114","3.7250796176427","132.038344740077","0.984188354687114","3.61431896810551","125.972514799042","0.984188354687114","3.15043259498788","121.529169333242","0.736809071352688","3.08321912668905","119.72538311377","0.736809071352688","2.96941331314642","110.173069140052","0.736809071352688","3.84669200721551","131.969926561799","0.956658244891875","3.71462734864312","126.270456193222","0.956658244891875","3.56335874002572","119.72734997623","0.956658244891875","3.65164460131966","130.16720626091","0.980820784819811","3.48075611425883","124.334396099497","0.980820784819811","3.48075611425883","124.334396099497","0.980820784819811","4.2262978633025","142.739573894819","0.74345497661403","4.07840627384007","136.655792539987","0.74345497661403","3.90881814285997","129.63930625698","0.74345497661403","4.11169290464088","162.160152135703","0.508214811274565","4.00413136257744","156.334202199689","0.508214811274565","3.86823109639286","148.997285312885","0.508214811274565","3.13718716776133","114.001357395484","0.987741598619906","2.93257547526881","108.997447432578","0.987741598619906","2.70181965224578","103.760165874673","0.987741598619906","3.49328969208152","125.566340728029","0.865472012333699","3.3802543630848","120.232458035681","0.865472012333699","3.25088970988594","114.053815110447","0.865472012333699"
5.875,"3.47614074333514","138.565266622215","0.782902622273107","3.34844210591108","132.311253105998","0.782902622273107","3.20353243104636","125.316160864171","0.782902622273107","3.64143046005486","152.013559240105","0.274153143767012","3.47783699379507","144.241239623715","0.274153143767012","3.27884507861395","134.596643633681","0.274153143767012","3.60087056559535","134.040558276963","0.758594826190528","3.48747619306392","128.279993335792","0.758594826190528","3.35736050064762","121.612802692602","0.758594826190528","3.8125155009596","141.101994730102","0.970052286023751","3.71980336133859","135.758148101415","0.970052286023751","3.61333752506599","129.585852324108","0.970052286023751","3.14270237723366","124.671871710476","0.615587957911514","3.07745074399327","122.802833857763","0.615587957911514","2.96738347751752","113.140452617569","0.615587957911514","3.81907252608301","135.788999087882","0.916951263700022","3.69222161750001","129.962677810722","0.916951263700022","3.54688441480791","123.274234391038","0.916951263700022","3.66933493331321","133.836541194224","0.958865446913018","3.50648464121272","127.84088074071","0.958865446913018","3.50648464121272","127.84088074071","0.958865446913018","4.22332394053397","146.962897835353","0.620863817063495","4.08321987994573","140.739012419932","0.620863817063495","3.92237721376807","133.561683470748","0.620863817063495","4.10146456214397","166.261616697847","0.455990905449993","3.99522150425485","160.329423703944","0.455990905449993","3.86087288723518","152.85815820012","0.455990905449993","3.11972985159336","117.121087247078","0.971069384465457","2.91806640867921","111.915513841257","0.971069384465457","2.69064847699512","106.450814351668","0.971069384465457","3.47210392285724","129.038444650887","0.781273875758479","3.36446581634986","123.596923852031","0.781273875758479","3.2412727187992","117.295087829246","0.781273875758479"
6,"3.50262574240692","142.067892364622","0.672840171494706","3.37927411861581","135.690527224614","0.672840171494706","3.23926188178535","128.555422745957","0.672840171494706","3.6406358095796","155.654195049684","0.213537279380006","3.47809106706367","147.719330690779","0.213537279380006","3.28038846221029","137.877032095891","0.213537279380006","3.62151240324944","137.662070680212","0.64991296865822","3.51252546216276","131.792518797955","0.64991296865822","3.38750009842459","125.000302791026","0.64991296865822","3.81636908874518","144.918363818847","0.948618607091637","3.72686011533967","139.485008216755","0.948618607091637","3.62408098649656","133.209933310605","0.948618607091637","3.17305796226799","127.844929672744","0.487765113569364","3.10957901452711","125.91241287229","0.487765113569364","3.0030111451325","116.143463762702","0.487765113569364","3.8075647542661","139.596563842148","0.858611693582709","3.68569790094801","133.64837571167","0.858611693582709","3.54607298759508","126.820307378633","0.858611693582709","3.70132652533358","137.537867719557","0.922106326133342","3.54757885247991","131.38845959319","0.922106326133342","3.54757885247991","131.38845959319","0.922106326133342","4.22680140150708","151.18969923686","0.490671640268762","4.09465574814751","144.83366816808","0.490671640268762","3.94276192728496","137.504445398033","0.490671640268762","4.09350813375156","170.355124831599","0.407266594414901","3.98834125061588","164.31776495456","0.407266594414901","3.85525426040074","156.713412460521","0.407266594414901","3.11178333408284","120.232870581161","0.940482741191679","2.91353408954477","114.829047930802","0.940482741191679","2.69001894152139","109.140833293189","0.940482741191679","3.4684167488279","132.506861399715","0.678814669845775","3.36516377069799","126.962087622729","0.678814669845775","3.2470248144012","120.542112643647","0.678814669845775"
6.125,"3.57584199478414","145.643734359406","0.551495229767375","3.45632122088819","139.146848445502","0.551495229767375","3.32064203936033","131.876064785317","0.551495229767375","3.64893698452063","159.303132034205","0.163993377523853","3.48739421033788","151.206724901117","0.163993377523853","3.29092415806166","141.167956253953","0.163993377523853","3.70620477345248","141.368275453665","0.533740190304554","3.60243619422699","135.394954992182","0.533740190304554","3.4833961076858","128.483698898712","0.533740190304554","3.84980028805688","148.768164106904","0.918980277428135","3.76341539833934","143.248423615094","0.918980277428135","3.6642338794953","136.8741671901","0.918980277428135","3.30957211279956","131.154501785543","0.366611375752843","3.24792142161239","129.160334293902","0.366611375752843","3.14499720359282","119.288460966294","0.366611375752843","3.82861012648522","143.425173968633","0.782643210317897","3.71188585781337","137.360261569484","0.782643210317897","3.57817062371844","130.398478002351","0.782643210317897","3.72032768184094","141.258195401398","0.86777349089291","3.57267082006548","134.961130413255","0.86777349089291","3.57267082006548","134.961130413255","0.86777349089291","4.23501107093844","155.424710307799","0.36702396088874","4.11103543517847","148.944703603258","0.36702396088874","3.96833628714087","141.472781685174","0.36702396088874","4.11038599310051","174.465510824699","0.36237654405467","4.00646952817408","168.324234482734","0.36237654405467","3.8748637190889","160.58827617961","0.36237654405467","3.16014941404182","123.393019995202","0.891499447447719","2.9651946134113","117.794242544213","0.891499447447719","2.74547326604782","111.886306559237","0.891499447447719","3.48403580268872","135.990897202403","0.566863328711178","3.38507931506052","130.347166937789","0.566863328711178","3.27188516880432","123.813997812452","0.566863328711178"
6.25,"3.66945751100811","149.313191870414","0.431310517711221","3.55353333642552","142.700381781928","0.431310517711221","3.4219336810394","135.297998466356","0.431310517711221","3.6673820964077","162.970514130613","0.124508883150363","3.50694044567375","154.71366534679","0.124508883150363","3.31181953112803","144.479775785081","0.124508883150363","3.83005090362015","145.198326357285","0.420991881279575","3.73139724924181","139.126352241423","0.420991881279575","3.61820996270782","132.10190886142","0.420991881279575","3.89046304640817","152.658627153312","0.881212397666246","3.8076790428367","147.056102657931","0.881212397666246","3.71263204236188","140.586799232462","0.881212397666246","3.42120354788416","134.575705333428","0.262282072089828","3.36192344856689","132.522257742469","0.262282072089828","3.26353562064448","122.551996586939","0.262282072089828","3.84864005674522","147.273814025379","0.693221215590876","3.73719125106839","141.097452820552","0.693221215590876","3.60954523818056","134.008023240532","0.693221215590876","3.73643073503946","144.994626136437","0.795876206143628","3.59501614759496","138.55614656085","0.795876206143628","3.59501614759496","138.55614656085","0.795876206143628","4.30834727247583","159.733057580275","0.260583925665284","4.19232646950473","153.137030072763","0.260583925665284","4.05859741829894","145.531379103473","0.260583925665284","4.14286393390134","178.608374758601","0.321526243774038","4.04007296844597","172.36430745118","0.321526243774038","3.9098005296985","164.498076709309","0.321526243774038","3.2553412819706","126.648361277173","0.822037796320609","3.06404811742572","120.858290661639","0.822037796320609","2.84848881566156","114.734795374899","0.822037796320609","3.55247313225878","139.543370334662","0.455850715486848","3.45970138963992","133.806868327429","0.455850715486848","3.35352983146804","127.16752764392","0.455850715486848"
6.375,"3.74996576871771","153.063157639132","0.322818004866187","3.63801985196044","146.338401633888","0.322818004866187","3.51091872663804","138.808917192994","0.322818004866187","3.69208086714496","166.662594997758","0.0936654315570538","3.53290430257029","158.246569649361","0.0936654315570538","3.33932941872189","147.819105203803","0.0936654315570538","3.91089589592095","149.109222253206","0.320392641548976","3.81682886311731","142.943181104541","0.320392641548976","3.70889224425586","135.810801105676","0.320392641548976","3.94845130553864","156.607078458851","0.836318746848353","3.8690913518528","150.925194009784","0.836318746848353","3.77798350709706","144.364782739559","0.836318746848353","3.50443998120611","138.080145314634","0.179600379110288","3.44678239123544","135.969040133705","0.179600379110288","3.35164594247344","125.903642529412","0.179600379110288","3.93344433696685","151.207258362345","0.596719642579711","3.82718215060231","144.924634971155","0.596719642579711","3.7055046846365","137.713527925168","0.596719642579711","3.77889055185917","148.773516688297","0.709623906324686","3.6434895137123","142.199636074562","0.709623906324686","3.6434895137123","142.199636074562","0.709623906324686","4.38465826222419","164.117715842499","0.176526221639197","4.27602814403971","157.413058216803","0.176526221639197","4.15065787952949","149.682036983003","0.176526221639197","4.16915348385184","182.777528242452","0.284694321072833","4.06762665898734","176.431934110167","0.284694321072833","3.93886289174936","168.436939601058","0.284694321072833","3.34248902151171","129.990850298685","0.733677176957017","3.15442492735866","124.012715588997","0.733677176957017","2.94249449151099","117.67728986641","0.733677176957017","3.63029161990788","143.17366195457","0.354592516445199","3.54239714994184","137.349265477371","0.354592516445199","3.44178831329898","130.609315957219","0.354592516445199"
6.5,"3.80301962578934","156.866177264922","0.232408362471021","3.69464396215861","150.033045596047","0.232408362471021","3.57158791012834","142.380505103123","0.232408362471021","3.71473464313534","170.377329640893","0.0699537385386767","3.55691863807625","161.803488287437","0.0699537385386767","3.3650095608146","151.184114764618","0.0699537385386767","3.9588709876078","153.068093240814","0.236754173299993","3.86839343020952","146.81157453475","0.236754173299993","3.76458061447972","139.575381720155","0.236754173299993","3.99891934995474","160.605997808806","0.785980986121969","3.9231956491743","154.848389658958","0.785980986121969","3.83626396569451","148.201046705254","0.785980986121969","3.57259719192482","141.652742506558","0.118667339185739","3.51617990881055","139.485220042515","0.118667339185739","3.42359352887384","129.327236058286","0.118667339185739","3.98460401676469","155.19186237911","0.500131763153938","3.88241643659428","148.807051407749","0.500131763153938","3.76546195896699","141.478989884135","0.500131763153938","3.82181005853891","152.595326746836","0.614699261733723","3.69177760613528","145.891413680698","0.614699261733723","3.69177760613528","145.891413680698","0.614699261733723","4.44012247399266","168.557838316491","0.114906242809783","4.33809317721519","161.751151394018","0.114906242809783","4.22022004001657","153.902257023019","0.114906242809783","4.18590654411198","186.963434786564","0.25174028846189","4.08574092775802","180.517675037925","0.25174028846189","3.95861024904388","172.395549850102","0.25174028846189","3.42668103918069","133.417531337865","0.631722053486852","3.24217044469594","127.254886033693","0.631722053486852","3.03417714804886","120.711467014458","0.631722053486852","3.67644067036239","146.850102624932","0.268537719814182","3.59196542486456","140.941230902236","0.268537719814182","3.49528115508484","134.104597112304","0.268537719814182"
6.625,"3.81513950240435","160.681316767326","0.161947648733828","3.70943600027304","153.74248159632","0.161947648733828","3.58943593431963","145.969941037442","0.161947648733828","3.72377595084578","174.101105591739","0.0519480385895394","3.56723385336771","165.370722140805","0.0519480385895394","3.37690010095563","154.561014865573","0.0519480385895394","3.954447608032","157.022540848846","0.17126531491343","3.86648160597071","150.678056140721","0.17126531491343","3.7655762142631","143.340957934418","0.17126531491343","3.98901387739894","164.595011686205","0.732142081292579","3.91623110851495","158.764620767473","0.732142081292579","3.83269399974197","152.033740704996","0.732142081292579","3.59599414670347","145.248736653262","0.0764253898463487","3.54024898449651","143.025469027012","0.0764253898463487","3.4492094459591","132.776445504245","0.0764253898463487","3.98817039467781","159.180032773788","0.409650011727471","3.88907986665176","152.696131274401","0.409650011727471","3.77574454132335","145.254734425459","0.409650011727471","3.81208652921652","156.407413276052","0.51783388818512","3.68596922892572","149.577382909623","0.51783388818512","3.68596922892572","149.577382909623","0.51783388818512","4.43215037087682","172.989988687368","0.0724778903006461","4.33555457329738","166.086705967315","0.0724778903006461","4.2238927106057","158.126149733625","0.0724778903006461","4.17233887683298","191.135773663397","0.222416697056014","4.07432490340382","184.591999941329","0.222416697056014","3.94980559451975","176.345355444622","0.222416697056014","3.4567435448726","136.874274882738","0.523973601296041","3.27633964874012","130.531225682433","0.523973601296041","3.07287749950136","123.78434451396","0.523973601296041","3.68004748663651","150.530150111569","0.199489248722801","3.59803672890772","144.539267631143","0.199489248722801","3.50419780248084","137.608794914784","0.199489248722801"
6.75,"3.8115295071989","164.492846274525","0.110093483408663","3.70789816248562","157.450379758806","0.110093483408663","3.59029251119558","149.560233548638","0.110093483408663","3.72586663729374","177.826972229032","0.0384155029405602","3.57069332892531","168.94141546973","0.0384155029405602","3.38205423768785","157.943069103261","0.0384155029405602","3.93915377372388","160.96169462257","0.122493469428932","3.85261383605155","154.530669976772","0.122493469428932","3.75338817426915","147.094346108688","0.122493469428932","3.97908858373088","168.574100269936","0.676743148503619","3.90906611766743","162.67368688514","0.676743148503619","3.82871833776316","155.862459042759","0.676743148503619","3.58127802107384","148.830014674336","0.0485945180572275","3.52630654931127","146.551775576323","0.0485945180572275","3.43692890226102","136.213374406506","0.0485945180572275","3.97855172405743","163.158584497845","0.329441929245862","3.88180432936465","156.577935603765","0.329441929245862","3.77123176724123","149.0259661927","0.329441929245862","3.79191239278073","160.199325668833","0.425275491160452","3.66880587422486","153.246188783848","0.425275491160452","3.66880587422486","153.246188783848","0.425275491160452","4.40668315322105","177.396671840589","0.0447533487756291","4.31434978503985","170.401055752355","0.0447533487756291","4.2075954411349","162.33374517476","0.0447533487756291","4.16484610351371","195.300619766911","0.196443623770019","4.06859187097924","188.660591812308","0.196443623770019","3.94620910634301","180.291564550965","0.196443623770019","3.44464197429891","140.318916857037","0.418784583653713","3.26859494653688","133.79982062897","0.418784583653713","3.06994530123673","126.854289815197","0.418784583653713","3.66632366585617","154.196473777425","0.146643771250858","3.58636889279168","148.125636523935","0.146643771250858","3.494909461146","141.10370437593","0.146643771250858"
