"Drift.Time..days.","Alt1b_11_H","Column7","Column8","Alt1b_11_M","Column9","Column10","Alt1b_11_L","Column11","Column12","Alt1b_98_H","Column13","Column14","Alt1b_98_M","Column15","Column16","Alt1b_98_L","Column17","Column18","Alt1b_85_H","Column31","Column32","Alt1b_85_M","Column33","Column34","Alt1b_85_L","Column35","Column36","Alt1b_83_H","Column43","Column44","Alt1b_83_M","Column45","Column46","Alt1b_83_L","Column47","Column48","Alt1b_80_H","Column49","Column50","Alt1b_80_M","Column51","Column52","Alt1b_80_L","Column53","Column54","Alt1b_75_H","Column55","Column56","Alt1b_75_M","Column57","Column58","Alt1b_75_L","Column59","Column60","Alt1b_66_H","Column67","Column68","Alt1b_66_M","Column69","Column70","Alt1b_66_L","Column71","Column72","NA."
NA,"ITU","CTU","% Retained","ITU","CTU","% Retained","ITU","CTU","% Retained","ITU","CTU","% Retained","ITU","CTU","% Retained","ITU","CTU","% Retained","ITU","CTU","% Retained","ITU","CTU","% Retained","ITU","CTU","% Retained","ITU","CTU","% Retained","ITU","CTU","% Retained","ITU","CTU","% Retained","ITU","CTU","% Retained","ITU","CTU","% Retained","ITU","CTU","% Retained","ITU","CTU","% Retained","ITU","CTU","% Retained","ITU","CTU","% Retained","ITU","CTU","% Retained","ITU","CTU","% Retained","ITU","CTU","% Retained",NA
"7.375","3.83942838641774","203.002401015","0.00423306693528146","3.69361262822255","193.00776855333","0.00423522556340565","3.51208630097257","180.845770053324","0.00423522556340565","3.31860427897323","169.113557845693","0.0661124717695978","3.17966213392895","155.096290929153","0.0661124717695978","3.0491439052929","150.965322267079","0.0661124717695978","6.02497978516458","237.478303472398","0.00811584956823329","6.01037346362288","233.02082925603","0.00811537850397512","5.97038526751279","227.844530465786","0.00811416180057365","4.35662460913721","182.337984738844","0.178311311431113","4.25710598207757","175.673374191148","0.178311311431113","2.78426985647197","127.133657484637","0.231333794233579","3.22167043163534","151.65320677433","0.00901633909125725","3.12369774794417","144.943443083863","0.00900341181715667","3.01153372434228","137.380448192547","0.00900341181715667","3.48217255110041","183.721606096405","0.182655186296047","3.54752669212128","181.356648559174","0.182734133544045","3.09980299018334","146.809299177625","0.182627734357366","2.78935171255222","157.846999358762","0.0277893726769609","2.71030427621452","145.73001732108","0.0277893726769609","2.63265571236865","139.600709530279","0.0277893726769609",7.375
"7.5","3.85574430837511","206.858145323376","0.00311675962789453","3.71203018249079","196.719798735821","0.00311830159547238","3.5319054920819","184.377675545406","0.00311830159547238","3.38520159816786","172.498759443861","0.0450078268413569","3.24769752861073","158.343988457764","0.0450078268413569","3.11854737280772","154.083869639887","0.0450078268413569","6.13540045547657","243.613703927875","0.00668953247053493","6.12470558844803","239.145534844478","0.00668919965325558","6.08563924128169","233.930169707068","0.00668915727019877","4.4508063986523","186.788791137496","0.14164079236441","4.35304407355128","180.026418264699","0.14164079236441","2.82287183251976","129.956529317157","0.188564507545851","3.28091694093329","154.934123715264","0.0060011357459069","3.18485333875512","148.128296422618","0.00599388040404565","3.07483585400874","140.455284046556","0.00599388040404565","3.52245034435631","187.244056440762","0.158725435719897","3.58927649488337","184.945925054057","0.158788884233113","3.1434437164302","149.952742894055","0.158699047477311","2.84574266565216","160.692742024414","0.0218621623212143","2.76796108434751","148.497978405428","0.0218621623212143","2.69122396733361","142.291933497613","0.0218621623212143",7.5
"7.625","3.86751975280591","210.725665076182","0.00230905161467497","3.72586279996606","200.445661535787","0.00231001195537832","3.54703241736086","187.924707962766","0.00231001195537832","3.42647338146084","175.925232825322","0.0307452886384321","3.29019831352755","161.634186771291","0.0307452886384321","3.16226803692195","157.246137676809","0.0307452886384321","6.16678416432958","249.780488092204","0.00568118812166292","6.16013884748894","245.305673691967","0.00568093609180506","6.12205078494297","240.052220492011","0.00568001919388908","4.53301411130144","191.321805248797","0.112841817371102","4.43727359308949","184.463691857789","0.112841817371102","2.85173516307597","132.808264480233","0.153737642847456","3.32797437333441","158.262098088598","0.00421974260553586","3.23392490638804","151.362221329006","0.00421643464407376","3.12618475906488","143.581468805621","0.00421643464407376","3.55778392548074","190.801840366242","0.138021186002736","3.62588338788923","188.571808441946","0.138074884626896","3.18207733283184","153.134820226887","0.137998390877416","2.90825979349263","163.601001817907","0.0178574747528842","2.83182922834626","151.329807633774","0.0178574747528842","2.75609122626718","145.04802472388","0.0178574747528842",7.625
"7.75","3.86972094410271","214.595386020284","0.00172039210648569","3.73003342773437","204.175694963521","0.00172107310330827","3.5523330312831","191.47704099405","0.00172107310330827","3.42437223584064","179.349605061162","0.0212741378968646","3.28980556292166","164.923992334213","0.0212741378968646","3.16353154233693","160.409669219146","0.0212741378968646","6.13583287188519","255.916320964089","0.00491291079582338","6.13329980784283","251.438973499809","0.0049127107088723","6.09605713249488","246.148277624506","0.00491163256808431","4.5241159943236","195.845921243121","0.0903980243210305","4.42998610076986","188.893677958559","0.0903980243210305","2.854156375271","135.662420855504","0.125682416577653","3.34201935931742","161.604117447916","0.00314333578772406","3.24973213138709","154.611953460393","0.0031418204380088","3.14399123046374","146.725460036085","0.0031418204380088","3.56871800626685","194.370558372509","0.120154599688263","3.63717534397797","192.208983785924","0.120199095198604","3.19609780437108","156.330918031258","0.120134618669146","2.93564371126067","166.536645529167","0.0150430529453794","2.86055743263976","154.190365066414","0.0150430529453794","2.78581788585179","147.833842609732","0.0150430529453794",7.75
"7.875","3.86599705726766","218.461383077552","0.00128890231852076","3.7281682178431","207.903863181364","0.00128940208799893","3.55142529235582","195.028466286405","0.00128940208799893","3.40768686781442","182.757291928977","0.0150352837995075","3.27489975040701","168.19889208462","0.0150352837995075","3.15034308593862","163.560012305084","0.0150352837995075","6.03835135729213","261.954672321382","0.0042994876025659","6.04003767333369","257.479011173143","0.00429932423628535","6.00379571005721","252.152073334563","0.00429827050849521","4.48609691383642","200.332018156957","0.0730322666761961","4.39370756056293","193.287385519122","0.0730322666761961","2.84210534552754","138.504526201031","0.103256357346919","3.32205387656507","164.926171324481","0.00246465249805355","3.23171818494109","157.843671645334","0.00246423730297952","3.12816628071489","149.8536263168","0.00246423730297952","3.55893509124358","197.929493463753","0.104765177640495","3.62704182247439","195.836025608399","0.104801742126224","3.18959999932254","159.520518030581","0.104747261082227","2.92491102493715","169.461556554105","0.0129756245333066","2.85123419087723","157.041599257291","0.0129756245333066","2.7775593962369","150.611402005969","0.0129756245333066",7.875
"8","3.86184454648963","222.323227624042","0.000971242884737334","3.72587533335372","211.629738514718","0.000971622557550831","3.55003284425469","198.57849913066","0.000971622557550831","3.38977719858802","186.147069127565","0.0109122460719191","3.25871048494871","171.457602569569","0.0109122460719191","3.13581372540844","166.695826030493","0.0109122460719191","5.93972639857868","267.89439871996","0.00379700559418368","5.94562085729062","263.424632030434","0.00379686767479045","5.91030804278678","258.06238137735","0.00379630685906618","4.45630989566869","204.788328052626","0.0596249146745465","4.36516815961012","197.652553678732","0.0596249146745465","2.83074904317776","141.335275244209","0.0854303483892722","3.29812083358463","168.224292158065","0.00201086351201384","3.2097215588551","161.053393204189","0.00201072245977825","3.1083339222547","152.961960239054","0.00201072245977825","3.54709299064872","201.476586454402","0.0915241223331678","3.61478847018134","199.45081407858","0.0915524110400935","3.18113754284275","162.701655573424","0.0915065539510962","2.90794612177376","172.369502675878","0.0113935143018786","2.83582881004032","159.877428067331","0.0113935143018786","2.76337042434922","153.374772430318","0.0113935143018786",8
"8.125","3.85882386922221","226.182051493264","0.000735761661502067","3.72478763846308","215.354526153181","0.000736013019655084","3.54988690645567","202.128386037116","0.000736013019655084","3.37550316349553","189.52257229106","0.00815751135608294","3.24566198557309","174.703264555142","0.00815751135608294","3.12397415328624","169.819800183779","0.00815751135608294","5.85789980733218","273.752298527292","0.00338092136350534","5.8679720357425","269.292604066176","0.00338080342227285","5.83353576877178","263.895917146121","0.00337974804892476","4.43068337262768","209.219011425254","0.049314200214006","4.34071345930815","201.99326713804","0.049314200214006","2.82190267439587","144.157177918605","0.0713260735320594","3.27819556697994","171.502487725045","0.00168723004103069","3.19137911000383","164.244772314193","0.00168743973387452","3.09178871354583","156.0537489526","0.00168743973387452","3.5370500887026","205.013636543104","0.0801249792698295","3.60430493354533","203.055119012125","0.080146113515751","3.17386879391184","165.875524367335","0.0801076398388758","2.88807033484938","175.257573010728","0.010139524787922","2.81762054342054","162.695048610752","0.010139524787922","2.74649603706323","156.121268467381","0.010139524787922",8.125
"8.25","3.86155164538779","230.043603138652","0.000559845812873988","3.72947582302089","219.084001976202","0.000560046447840206","3.55551090308731","205.683896940203","0.000560046447840206","3.37895726806605","192.901529559126","0.00628938756165403","3.25053827910042","177.953802834242","0.00628938756165403","3.13022895294952","172.950029136729","0.00628938756165403","5.89144676414149","279.643745291434","0.00302230374541584","5.90566791050973","275.198271976686","0.00302220218569562","5.87212128230337","269.768038428425","0.00302184324288083","4.43468925931989","213.653700684574","0.0413804835357738","4.34586741985637","206.339134557896","0.0413804835357738","2.83049225029621","146.987670168901","0.0601896150824421","3.27428869659475","174.77677642164","0.00144142348244988","3.18915567478113","167.433927988974","0.00144172125884389","3.09145225231296","159.145201204913","0.00144172125884389","3.53671427092497","208.550350814029","0.0702917662487679","3.60376812354306","206.658887135668","0.0703109467440953","3.17561283112726","169.051137198463","0.0702791563553275","2.91189741477009","178.169470425498","0.00911197972296822","2.8427225888936","165.537771199645","0.00911197972296822","2.77257391757614","158.893842384958","0.00911197972296822",8.25
"8.375","3.87117729043738","233.914780429089","0.000428297784507692","3.74115346360435","222.825155439806","0.000428438048376561","3.56820299424077","209.252099934444","0.000428438048376561","3.3830290942122","196.284558653338","0.00498397281806577","3.25595461387251","181.209757448115","0.00498397281806577","3.13694496155094","176.08697409828","0.00498397281806577","5.98484579078009","285.628591082214","0.00272070873905391","6.00317711681862","281.201449093505","0.00272061920075355","5.97056652055392","275.738604948979","0.00271990141599227","4.43511099523233","218.088811679806","0.0351941341602885","4.34742700296363","210.68656156086","0.0351941341602885","2.83778835089029","149.825458519791","0.0513311726850278","3.27649750499114","178.053273926631","0.0012453482818534","3.19319399861083","170.627121987585","0.00124583863374498","3.09754567149985","162.242746876413","0.00124583863374498","3.55041808905932","212.100768903088","0.0618296464033182","3.61779755743206","210.2766846931","0.0618446938272813","3.19143989883007","172.242577097293","0.0618179930547839","2.94848746451858","181.117957890016","0.00824832784926009","2.88053384692477","168.41830504657","0.00824832784926009","2.81132672908065","161.705169114038","0.00824832784926009",8.375
"8.5","3.88345138082362","237.798231809913","0.000329439953739464","3.75559241679113","226.580747856597","0.000329533693631083","3.58376128611372","212.835861220557","0.000329533693631083","3.41067858563854","199.695237238977","0.00404247344475586","3.28487748565421","184.494634933769","0.00404247344475586","3.16709868319844","179.254072781478","0.00404247344475586","6.11401506598123","291.742606148195","0.00246479957407005","6.1363935400457","287.33784263355","0.00246472089465197","6.1047460219578","281.843350970937","0.00246427080114937","4.5270095943385","222.615821274144","0.0303037340398883","4.44052220222224","215.127083763082","0.0303037340398883","2.87042272696526","152.695881246756","0.0442250177820368","3.30404285617565","181.357316782807","0.00108301284157457","3.22200948499163","173.849131472576","0.0010834852806247","3.12778277135487","165.370529647768","0.0010834852806247","3.57807339150198","215.67884229459","0.0545428121900746","3.64629919296095","213.922983886061","0.0545546492810675","3.22122059356622","175.463797690859","0.0545323803904899","2.98699291320596","184.104950803222","0.00750531622205213","2.9206082331889","171.338913279759","0.00750531622205213","2.8526941996293","164.557863313668","0.00750531622205213",8.5
"8.625","3.89342511121051","241.691656921123","0.000254668278424378","3.76778219794615","230.348530054543","0.000254727540575812","3.59710712280659","216.432968343364","0.000254727540575812","3.4172343596309","203.112471598608","0.00334136235053858","3.29285589907495","187.787490832844","0.00334136235053858","3.17643401427399","182.430506795752","0.00334136235053858","6.21384133806174","297.956447486257","0.00224997855061912","6.24022819093697","293.578070824487","0.00224990814938132","6.20950201100289","288.052852981939","0.00224905591962256","4.65818634558149","227.274007619726","0.0263883108002157","4.57329330508118","219.700377068163","0.0263883108002157","2.90462618443285","155.600507431189","0.0384822090817182","3.31226078962494","184.669577572432","0.000945371804687049","3.23169763004554","177.080829102622","0.00094590301454967","3.13912795379195","168.50965760156","0.00094590301454967","3.59286660779776","219.271708902388","0.0482611479556169","3.66142031930874","217.58440420537","0.0482684886379668","3.23779200279906","178.701589693658","0.048250078707323","3.02385743482156","187.128808238044","0.00685739035984621","2.95901515749033","174.297928437249","0.00685739035984621","2.89238873273627","167.450252046404","0.00685739035984621",8.625
"8.75","3.89557345139964","245.587230372523","0.000197687396464617","3.77215181340601","234.120681867949","0.000197727532240012","3.60261683565101","220.035585179015","0.000197727532240012","3.41137190222493","206.523843500833","0.0028047265313311","3.28810651318333","191.075597346027","0.0028047265313311","3.17275541346658","185.603262209219","0.0028047265313311","6.19494411912344","304.15139160538","0.00206371301546368","6.22533356951407","299.803404394001","0.00206365030413322","6.19531743856831","294.248170420508","0.00206286883807407","4.65345097996006","231.927458599686","0.0232307726841842","4.57002602961992","224.270403097783","0.0232307726841842","2.91025033126099","158.51075776245","0.033814337546671","3.30325100517123","187.972828577603","0.000826749160683501","3.22412485779674","180.304953960419","0.000827301874231102","3.13317062993064","171.64282823149","0.000827301874231102","3.59147602866288","222.863184931051","0.0428250892925717","3.65987074557627","221.244274950946","0.0428295960562488","3.23865167995978","181.940241373618","0.0428145200657952","3.03434813484766","190.163156372892","0.00628480489035114","2.97067147983921","177.268599917089","0.00628480489035114","2.90498553943072","170.355237585835","0.00628480489035114",8.75
"8.875","3.89283176258891","249.480062135112","0.000154019589240519","3.77167315675382","237.892355024703","0.000154048088238197","3.6033233522786","223.638908531294","0.000154048088238197","3.39867134818621","209.922514849019","0.00238347352762285","3.27643568904727","194.352033035075","0.00238347352762285","3.16207343711411","188.765335646333","0.00238347352762285","6.13204798849307","310.283439593873","0.00190193389164491","6.16641787525148","305.969822269253","0.00190187759850485","6.13698632874419","300.385156749252","0.00190096555249034","4.60997507804366","236.53743367773","0.0206532348985693","4.5285365046039","228.798939602387","0.0206532348985693","2.90244662008407","161.413204382534","0.0299873192870013","3.28678316317391","191.259611740777","0.0007235684304471","3.20902859186172","183.51398255228","0.000724180616334411","3.11962265014572","174.762450881636","0.000724180616334411","3.58418052186094","226.447365452912","0.0381082673587966","3.65225890392696","224.896533854873","0.0381113357839531","3.23384075855473","185.174082132173","0.0380990318155373","3.0238499948293","193.187006367721","0.00577481250552289","2.96106646652992","180.229666383619","0.00577481250552289","2.8960733565983","173.251310942433","0.00577481250552289",8.875
"9","3.89063596063365","253.370698095745","0.000120417116344068","3.77175111065626","241.66410613536","0.000120439024509296","3.60457934533613","227.24348787663","0.000120439024509296","3.38545287173845","213.307967720758","0.0020440754277182","3.26412906245156","197.616162097526","0.0020440754277182","3.15064212058304","191.915977766916","0.0020440754277182","6.05651615603364","316.339955749907","0.00175957309066307","6.09474132885801","312.064563598111","0.00175952273971285","6.06596879684918","306.451125546101","0.00175891881069915","4.58846163067652","241.125895308406","0.0185107379555302","4.50799010899374","233.306929711381","0.0185107379555302","2.89535605580761","164.308560438342","0.0268116630668779","3.26818713314909","194.527798873926","0.000633432817294883","3.19169561279481","186.705678165075","0.000634015298634677","3.10372424873815","177.866175130374","0.000634015298634677","3.57534057026174","230.022706023174","0.0340076695836394","3.6430353120788","228.539569166952","0.0340099819668499","3.22734919272062","188.401431324893","0.0340000207577317","3.01281962696524","196.199825994686","0.00531816165387684","2.9507887377376","183.180455121356","0.00531816165387684","2.88636972383183","176.137680666265","0.00531816165387684",9
"9.125","3.88979331894227","257.260491414688","9.4396577158286e-05","3.77316634779481","245.437272483154","9.44093080678e-05","3.6071587488715","230.850646625501","9.44093080678e-05","3.37406129070174","216.682029011459","0.00176517439686184","3.25359907284806","200.869761170374","0.00176517439686184","3.14093610796881","195.056913874885","0.00176517439686184","6.00122651395175","322.341182263859","0.00163584683371083","6.0432526728354","318.107816270946","0.00163580002441681","6.01509109377179","312.466216639873","0.00163488763750438","4.5678959664029","245.693791274809","0.0166971973917559","4.48847269389361","237.795402405274","0.0166971973917559","2.88939738939408","167.197957827736","0.0241459746913618","3.25658078248272","197.784379656409","0.000554603924400208","3.18108818586789","189.886766350943","0.000555213234614192","3.09424537009282","180.960420500467","0.000555213234614192","3.56766768517099","233.590373708345","0.0304303858437515","3.63497679978545","232.174545966738","0.0304310337454763","3.22168590056564","191.623117225459","0.0304231010923045","3.00807263821393","199.2078986329","0.00490673641956643","2.94670438956548","186.127159510922","0.00490673641956643","2.88278739519229","179.020468061457","0.00490673641956643",9.125
"9.25","3.89354175394865","261.154033168636","7.41216913056966e-05","3.77926229821982","249.216534781374","7.4134204699365e-05","3.61455000255335","234.465196628055","7.4134204699365e-05","3.37816874115075","220.06019775261","0.0015330709061033","3.25875049384214","204.128511664216","0.0015330709061033","3.14707066481117","198.203984539696","0.0015330709061033","6.04606098079211","328.387243244651","0.0015237354294765","6.09167527606314","324.199491547009","0.00152369277264714","6.06421369454006","318.530430334413","0.00152297978843731","4.59963668136804","250.293427956177","0.0151513919383657","4.52122404333201","242.316626448606","0.0151513919383657","2.90992975069937","170.107887578435","0.0218906443947942","3.27552626466501","201.059905921074","0.000485444362750117","3.20119656377328","193.087962914716","0.000486029886818594","3.11565721123176","184.076077711699","0.000486029886818594","3.57817886983697","237.168552578182","0.0272907423366324","3.64583962377698","235.820385590515","0.0272920434775164","3.23455696527663","194.857674190735","0.0272857155141049","3.03735325770878","202.245251890609","0.00452960879503341","2.976826833021","189.103986343943","0.00452960879503341","2.91360426800766","181.934072329465","0.00452960879503341",9.25
"9.375","3.90426789249073","265.058301061127","5.83620084239172e-05","3.79234721750034","253.008881998875","5.83705249570715e-05","3.62896824257728","238.094164870632","5.83705249570715e-05","3.40460821279216","223.464805965402","0.00133642966123302","3.2862311448044","207.414742809021","0.00133642966123302","3.17552625336238","201.379510793058","0.00133642966123302","6.20917647245114","334.596419717102","0.00142549492420705","6.25798913263717","330.457480679647","0.00142545585473574","6.23150932643051","324.761939660843","0.00142437952696595","4.68474885808435","254.978176814262","0.0138023158364478","4.60743178902652","246.924058237633","0.0138023158364478","2.94354002182184","173.051427600257","0.0199463584714145","3.3099214231247","204.369827344198","0.000424683662958554","3.23667866725138","196.324641581968","0.000425297059010585","3.15236809777299","187.228445809472","0.000425297059010585","3.6017082290687","240.77026080725","0.0245456332192861","3.67017933875413","239.490564929269","0.0245454988202056","3.26027792688465","198.11795211762","0.0245405572371325","3.07738518514025","205.322637075749","0.00418908909991991","3.01778269944046","192.121769043383","0.00418908909991991","2.95535033208675","184.889422661551","0.00418908909991991",9.375
"9.5","3.91523364819965","268.973534709327","4.60833193997087e-05","3.80561470284615","256.814496701721","4.60894558167648e-05","3.64352530678339","241.737690177415","4.60894558167648e-05","3.43166165685763","226.89646762226","0.00116792881966075","3.31463602528218","210.729378834303","0.00116792881966075","3.20518429248971","204.584695085548","0.00116792881966075","6.42922789750738","341.025647614609","0.00133805571179603","6.48100634405295","336.9384870237","0.00133801962492594","6.45559796514585","331.217537625989","0.00133711652442138","4.86086913041491","259.839045944676","0.012611442589283","4.78509494885314","251.709153186486","0.012611442589283","2.98303234313472","176.034459943392","0.0182476009999136","3.33275890133956","207.702586245538","0.000371407365012583","3.26069641619876","199.585337998166","0.000371989405558581","3.17771750280064","190.406163312272","0.000371989405558581","3.62302138385687","244.393282191107","0.0221402393534056","3.69229948365384","243.182864412923","0.0221398332252493","3.28408666284595","201.402038780466","0.0221358276139688","3.10666007791848","208.429297153668","0.00388262120031753","3.0481958854778","195.169964928861","0.00388262120031753","2.98678077548533","187.876203437037","0.00388262120031753",9.5
"9.625","3.92136501403988","272.894899723366","3.64787134292262e-05","3.81400066273093","260.628497364452","3.64823609632632e-05","3.65316308209109","245.390853259506","3.64823609632632e-05","3.4420098711896","230.338477493449","0.00102257608210719","3.32610859111552","214.055487425418","0.00102257608210719","3.2177033429509","207.802398428499","0.00102257608210719","6.55530497863445","347.580952593244","0.00126230506986349","6.61005501681415","343.548542040514","0.00126227143771578","6.58560350660479","337.803141132594","0.00126108568254127","5.04913597813839","264.888181922815","0.0115467115095931","4.97521823981943","256.684371426306","0.0115467115095931","3.01677574124048","179.051235684632","0.0167476278489037","3.34974339553276","211.052329641071","0.000324793424258841","3.27890957621139","202.864247574378","0.000325351413752608","3.19730931727746","193.60347262955","0.000325351413752608","3.63860589123828","248.031888082345","0.0200282362532833","3.70852850045262","246.891392913375","0.0200263317586242","3.30238523680772","204.704424017274","0.0200233338419884","3.12661222822229","211.55590938189","0.00360833978607434","3.06925255815543","198.239217487016","0.00360833978607434","3.00883495470114","190.885038391738","0.00360833978607434",9.625
"9.75","3.92215491000273","276.817054633369","2.8927557469004e-05","3.81693193734408","264.445429301796","2.89302337880845e-05","3.65723270606327","249.04808596557","2.89302337880845e-05","3.43847915026614","233.776956643716","0.000896790187524257","3.32361856040021","217.379105985819","0.000896790187524257","3.21618352323715","211.018581951736","0.000896790187524257","6.55989520180033","354.140847795044","0.00119517029939519","6.61812073234842","350.166662772862","0.00119513893903527","6.59413417506885","344.397275307663","0.00119394640081655","5.06495280663221","269.953134729447","0.0105930980419466","4.99261084225929","261.676982268565","0.0105930980419466","3.02473375730878","182.075969441941","0.01541623206439","3.34996893775959","214.40229857883","0.000284132167424986","3.280320056125","206.144567630503","0.000284641397412487","3.20005180116747","196.803524430717","0.000284641397412487","3.62815555271429","251.66004363506","0.0181615441772193","3.69810831697273","250.589501230348","0.0181592389025093","3.29619928478185","208.000623302056","0.0181570339660202","3.13302862812061","214.688938010011","0.00335881167178773","3.07651100021274","201.315728487229","0.00335881167178773","3.01684122589194","193.90187961763","0.00335881167178773",9.75
"9.875","3.9191111816928","280.736165815062","2.29749433772904e-05","3.81586774626901","268.261297048065","2.29771116611513e-05","3.65713180790242","252.705217773472","2.29771116611513e-05","3.42599617174263","237.202952815458","0.000787723482858745","3.3122863036556","220.691392289474","0.000787723482858745","3.20592003990477","214.224501991641","0.000787723482858745","6.50484173342272","360.645689528467","0.0011368709300626","6.5665356644138","356.733198437276","0.00113684174103656","6.54297216215427","350.940247469817","0.00113523854036431","5.03844405941777","274.991578788865","0.00973402242630567","4.96747932345552","266.64446159202","0.00973402242630567","3.02312264615651","185.099092088098","0.0142264207118544","3.33308112681745","217.735379705648","0.000248848076445813","3.26438258619029","209.408950216693","0.000249307660722935","3.18517558550758","199.988700016225","0.000249307660722935","3.61528793008502","255.275331565145","0.0165058019291161","3.68505174828626","254.274552978634","0.0165033371056302","3.28689545589496","211.287518757951","0.016501731612788","3.11896754081251","217.807905550823","0.00313117113889364","3.06322268111494","204.378951168344","0.00313117113889364","3.0042412091105","196.90612082674","0.00313117113889364",9.875
"10","3.91671533446526","284.652881149527","1.82770129931961e-05","3.81538163101327","272.076678679078","1.8279019273998e-05","3.65755701222979","256.362774785702","1.8279019273998e-05","3.41141757090845","240.614370386367","0.000692737412711322","3.29892782855266","223.990320118027","0.000692737412711322","3.19369334062807","217.418195332269","0.000692737412711322","6.44339213911257","367.08908166758","0.00109011179847335","6.50842844032308","363.241626877599","0.001090084362822","6.48525991206138","357.425507381879","0.00108807267900169","5.0058071907619","279.997385979627","0.00895716398846299","4.9362203230322","271.580681915053","0.00895716398846299","3.01710981615133","188.116201904249","0.0131543397641985","3.31675461484503","221.052134320493","0.000218309928288276","3.24885841296928","212.657808629662","0.000218729453924533","3.17054560822084","203.159245624446","0.000218729453924533","3.60561670430572","258.88094826945","0.0150340281791967","3.6750867470213","257.949639725656","0.0150322068065847","3.27952008671743","214.567038844668","0.0150311575676681","3.10396048297015","220.911866033793","0.00292351963319582","3.04891604535778","207.427867213702","0.00292351963319582","2.99056402343968","199.89668485018","0.00292351963319582",10
"10.125","3.9155054516944","288.568386601222","1.45613254856235e-05","3.81604702602338","275.892725705101","1.45627807154291e-05","3.65914772397406","260.021922509676","1.45627807154291e-05","3.39871983076754","244.013090217134","0.00060912961228402","3.28733588169248","227.277655999719","0.00060912961228402","3.18312896539466","220.601324297663","0.00060912961228402","6.38864505914811","373.477726726728","0.00104971105194292","6.45694706300338","369.698573940602","0.00104968509233761","6.43418257300113","363.85968995488","0.00104746847484633","4.97562227981683","284.973008259444","0.00824991097904708","4.90760388111998","276.488285796173","0.00824991097904708","3.0126664059107","191.12886831016","0.012180136559164","3.3037780672316","224.355912387724","0.000192078079343588","3.23661396275247","215.894422592415","0.000192483073183676","3.15911318988996","206.318358814336","0.000192483073183676","3.59880579035038","262.479754059801","0.013725182291148","3.66795647226138","261.617596197917","0.0137229470483449","3.27431377779671","217.841352622465","0.0137224147797644","3.09468562868623","224.006551662479","0.0027353356379983","3.04024419645039","210.468111410152","0.0027353356379983","2.98243684619121","202.879121696371","0.0027353356379983",10.125
"10.25","3.91597811751831","292.48436471874","1.16149386447819e-05","3.81832085657679","279.711046561678","1.16160844827876e-05","3.66230296218042","263.684225471856","1.16160844827876e-05","3.40344307732656","247.416533294461","0.000534493869706363","3.29307818216975","230.570734181889","0.000534493869706363","3.18981933331577","223.791143630979","0.000534493869706363","6.4062213445379","379.883948071266","0.00101045240668487","6.47755296808254","376.176126908685","0.00101042770358239","6.45523675241124","370.314926707291","0.0010084382986017","5.04207871453442","290.015086973978","0.00760506092609729","4.97567578630578","281.463961582478","0.00760506092609729","3.03141218418805","194.160280494348","0.0112901863993764","3.3137158116458","227.66962819937","0.000169775644581926","3.24727671779158","219.141699310206","0.000170166868709851","3.17057749601643","209.488936310352","0.000170166868709851","3.59562801840064","266.075382078201","0.0125570019821261","3.66475368214897","265.282349880066","0.0125545617516034","3.27351169796758","221.114864320432","0.0125544840471795","3.11563840053214","227.122190063012","0.00256205112665496","3.06163179370784","213.52974320386","0.00256205112665496","3.00421616732557","205.883337863697","0.00256205112665496",10.25
"10.375","3.92115034074236","296.405515059482","9.2811846731535e-06","3.82528278314523","283.536329344823","9.28272076248809e-06","3.67018975776374","267.35441522962","9.28272076248809e-06","3.42832972300901","250.84486301747","0.000469281509263122","3.31896781940533","233.889702001294","0.000469281509263122","3.21664139424697","227.007785025226","0.000469281509263122","6.42927371724112","386.313221788507","0.000974668296376999","6.50325928023467","382.67938618892","0.000974644835431513","6.48152347125574","376.796450178547","0.000972488978801451","5.20978773521439","295.224874709192","0.00701793336805884","5.14508662855271","286.609048211031","0.00701793336805884","3.06324779736247","197.22352829171","0.0104765531737189","3.3363606652641","231.005988864634","0.000150953692991572","3.27067253698521","222.412371847192","0.000151346136250616","3.19478654516323","212.683722855515","0.000151346136250616","3.59115857769299","269.666540655894","0.011512424481506","3.66016047956091","268.942510359627","0.0115094979610136","3.27112966656958","224.385993987002","0.0115097148918648","3.14336951224881","230.26555957526","0.00240425286942568","3.08982949957989","216.61957270344","0.00240425286942568","3.03284859383556","208.916186457532","0.00240425286942568",10.375
