"Drift.Time..days.","Alt1_12_H","NA.","NA..1","Alt1_12_M","NA..2","NA..3","Alt1_12_L","NA..4","NA..5","Alt1_11_H","NA..6","NA..7","Alt1_11_M","NA..8","NA..9","Alt1_11_L","NA..10","NA..11","Alt1_98_H","NA..12","NA..13","Alt1_98_M","NA..14","NA..15","Alt1_98_L","NA..16","NA..17","Alt1_85_H","NA..18","NA..19","Alt1_85_M","NA..20","NA..21","Alt1_85_L","NA..22","NA..23","Alt1_84_H","NA..24","NA..25","Alt1_84_M","NA..26","NA..27","Alt1_84_L","NA..28","NA..29","Alt1_83_H","NA..30","NA..31","Alt1_83_M","NA..32","NA..33","Alt1_83_L","NA..34","NA..35","Alt1_80_H","NA..36","NA..37","Alt1_80_M","NA..38","NA..39","Alt1_80_L","NA..40","NA..41","Alt1_75_H","NA..42","NA..43","Alt1_75_M","NA..44","NA..45","Alt1_75_L","NA..46","NA..47","Alt1_68_H","NA..48","NA..49","Alt1_68_M","NA..50","NA..51","Alt1_68_L","NA..52","NA..53"
NA,"ITU","CTU","% Retained","ITU","CTU","% Retained","ITU","CTU","% Retained","ITU","CTU","% Retained","ITU","CTU","% Retained","ITU","CTU","% Retained","ITU","CTU","% Retained","ITU","CTU","% Retained","ITU","CTU","% Retained","ITU","CTU","% Retained","ITU","CTU","% Retained","ITU","CTU","% Retained","ITU","CTU","% Retained","ITU","CTU","% Retained","ITU","CTU","% Retained","ITU","CTU","% Retained","ITU","CTU","% Retained","ITU","CTU","% Retained","ITU","CTU","% Retained","ITU","CTU","% Retained","ITU","CTU","% Retained","ITU","CTU","% Retained","ITU","CTU","% Retained","ITU","CTU","% Retained","ITU","CTU","% Retained","ITU","CTU","% Retained","ITU","CTU","% Retained"
5.875,"3.96650058680338","139.750627694583","0.909787753971012","3.85745058264924","134.754388526893","0.909787753971012","3.73582959919943","129.572915819384","0.909787753971012","3.76573915497088","148.476902170856","0.209586304773629","3.6052028988811","140.691200665537","0.209586304773629","3.41560013529198","131.287970236314","0.209586304773629","3.21591654045196","114.695508397407","0.927876113839732","3.0361147660269","108.610951892044","0.927876113839732","2.83198986927586","101.721798911897","0.927876113839732","3.00693991728681","117.501827257567","0.441425921174902","2.92784501806032","112.274254419329","0.441425921174902","2.83458393437925","105.997094380316","0.441425921174902","2.87566948922688","114.478813283434","0.938091294915573","2.70580663949606","108.40506547858","0.938091294915573","2.51230909628054","101.553092300187","0.938091294915573","3.09076833493743","123.279544947139","0.968983773204198","2.95002697198993","117.676437653811","0.968983773204198","2.78921043885921","111.234958353872","0.968983773204198","3.32591012389641","128.266127565773","0.829758793323863","3.31735903857997","125.98628746063","0.829758793323863","2.98705723793834","114.449129417456","0.829758793323863","3.82357951922659","152.211140297409","0.78742817859186","3.68939156631779","145.664244770555","0.78742817859186","3.52248969351917","137.447804636476","0.78742817859186","2.88159969674204","113.511938352971","0.967474433134627","2.67767769607893","107.490490596913","0.967474433134627","2.45082955899222","100.735285836996","0.967474433134627"
6,"3.95516207509353","143.705789769677","0.83789406994686","3.85270712893684","138.60709565583","0.83789406994686","3.73824428919327","133.311160108577","0.83789406994686","3.76612972070849","152.243031891565","0.158838217891183","3.60667673390769","144.297877399445","0.158838217891183","3.4182399391422","134.706210175457","0.158838217891183","3.13937684042582","117.834885237833","0.867844647505173","2.96863630232685","111.57958819437","0.867844647505173","2.77444221041335","104.49624112231","0.867844647505173","2.93352686772081","120.435354125287","0.319003794364415","2.85789515081051","115.132149570139","0.319003794364415","2.76867386147047","108.765768241786","0.319003794364415","2.83416974036434","117.312983023799","0.889450497029565","2.67053384949444","111.075599328074","0.889450497029565","2.48401796396612","104.037110264153","0.889450497029565","3.05180788911966","126.331352836258","0.940040175310217","2.91704526776274","120.593482921574","0.940040175310217","2.76285701876853","113.99781537264","0.940040175310217","3.23569216909175","131.501819734864","0.729907726777875","3.22769724690744","129.213984707538","0.729907726777875","2.9168079168687","117.365937334324","0.729907726777875","3.81021495936481","156.021355256773","0.722336281807873","3.67795343808299","149.342198208638","0.722336281807873","3.51334314380273","140.961147780278","0.722336281807873","2.84431758418337","116.356255937155","0.933804521293187","2.64631295581902","110.136803552732","0.933804521293187","2.42588390181191","103.161169738808","0.933804521293187"
6.125,"3.94132301611755","147.647112785795","0.741196914656209","3.84433490719098","142.451430563021","0.741196914656209","3.73584129888993","137.047001407467","0.741196914656209","3.76640107380097","156.009432965366","0.11879291799584","3.60798553931624","147.905862938761","0.11879291799584","3.42066218461787","138.126872360074","0.11879291799584","3.0555188103082","120.890404048141","0.784203790507369","2.89459819573527","114.474186390106","0.784203790507369","2.7112331489129","107.207474271223","0.784203790507369","2.8778204087784","123.313174534066","0.21897343941549","2.80442988566625","117.936579455806","0.21897343941549","2.71783676152342","111.48360500331","0.21897343941549","2.79803354882216","120.111016572621","0.822002278756697","2.63930664693028","113.714905975004","0.822002278756697","2.45837873745337","106.495489001606","0.822002278756697","3.01477959010287","129.346132426361","0.895961057934571","2.88513096965925","123.478613891233","0.895961057934571","2.73664192565403","116.734457298294","0.895961057934571","3.13883988847907","134.640659623343","0.612337091144548","3.13142802949753","132.345412737035","0.612337091144548","2.84036288874295","120.206300223067","0.612337091144548","3.79782883244783","159.819184089221","0.653664282993389","3.66762052423623","153.009818732874","0.653664282993389","3.50545150970812","144.466599289987","0.653664282993389","2.81479073282834","119.171046669983","0.880468008351565","2.62157710198485","112.758380654717","0.880468008351565","2.40636325140872","105.567532990216","0.880468008351565"
6.25,"3.96348443595582","151.61059722175","0.626691816831368","3.87104258055625","146.322473143577","0.626691816831368","3.76755150319028","140.814552910657","0.626691816831368","3.76742212877656","159.776855094142","0.0878827252953459","3.60994145751778","151.515804396279","0.0878827252953459","3.42361636069991","141.550488720774","0.0878827252953459","2.97152286316664","123.861926911308","0.681018154681457","2.82073523006196","117.294921620168","0.681018154681457","2.64858127621061","109.856055547434","0.681018154681457","2.84668889835743","126.159863432423","0.144135643016518","2.77519461832622","120.711774074132","0.144135643016518","2.6908279768816","114.174432980191","0.144135643016518","2.78022879285211","122.891245365473","0.737854182908339","2.62558148874499","116.340487463749","0.737854182908339","2.4493476010286","108.944836602635","0.737854182908339","2.98160117436422","132.327733600726","0.835756015685297","2.856561215022","126.335175106255","0.835756015685297","2.71321968317157","119.447676981466","0.835756015685297","3.07316167760521","137.713821300949","0.488651635658897","3.06625343713817","135.411666174173","0.488651635658897","2.79166619475763","122.997966417825","0.488651635658897","3.78932338608347","163.608507475305","0.584169365538334","3.66102037256668","156.670839105441","0.584169365538334","3.50111429281451","147.967713582801","0.584169365538334","2.78890778028817","121.959954450271","0.805690974747756","2.60011407692227","115.358494731639","0.805690974747756","2.38970029131786","107.957233281534","0.805690974747756"
6.375,"4.05047618318465","155.661073404935","0.50566376495754","3.96363094617246","150.28610408975","0.50566376495754","3.86631123982218","144.68086415048","0.50566376495754","3.77708655206225","163.553941646205","0.0644594664609377","3.62057426691204","155.136378663191","0.0644594664609377","3.43528761667828","144.985776337453","0.0644594664609377","2.91684173116741","126.778768642475","0.566852036238326","2.77557290355661","120.070494523724","0.566852036238326","2.61399700940454","112.470052556838","0.566852036238326","2.90312790195959","129.062991334383","0.0921693489376816","2.83331352398974","123.545087598122","0.0921693489376816","2.75092019144688","116.925353171638","0.0921693489376816","2.85039593110217","125.741641296575","0.64228383770881","2.69944671324841","119.039934176998","0.64228383770881","2.52745682418605","111.472293426821","0.64228383770881","2.97027900532248","135.298012606048","0.761079624325731","2.84943170504866","129.184606811303","0.761079624325731","2.71078196420298","122.158458945669","0.761079624325731","3.11868677148988","140.832508072438","0.370944482483911","3.11222058574314","138.523886759916","0.370944482483911","2.85150610410525","125.84947252193","0.370944482483911","3.80166804986139","167.410175525166","0.516199233146256","3.67508337526234","160.345922480703","0.516199233146256","3.51721345551339","151.484927038315","0.516199233146256","2.76200237423327","124.721956824505","0.711866561402263","2.57811193733285","117.936606668972","0.711866561402263","2.37300676997412","110.330240051508","0.711866561402263"
6.5,"4.16997695794014","159.831050362875","0.38991168827146","4.08813670112664","154.374240790876","0.38991168827146","3.99635198008271","148.677216130562","0.38991168827146","3.80053031231466","167.354471958519","0.0469414991950438","3.64514896636945","158.781527629561","0.0469414991950438","3.46108972217364","148.446866059626","0.0469414991950438","2.89444271083996","129.673211353315","0.452195340994894","2.76116215182114","122.831656675545","0.452195340994894","2.60849479898994","115.078547355828","0.452195340994894","2.97780534626135","132.040796680644","0.0582683640570497","2.90924334595462","126.454330944076","0.0582683640570497","2.82833483755489","119.753688009193","0.0582683640570497","2.93623590179359","128.677877198369","0.542219205674663","2.78918928193077","121.829123458929","0.542219205674663","2.62167527377745","114.093968700598","0.542219205674663","3.00600805787225","138.30402066392","0.675951862749558","2.88857156411381","132.073178375417","0.675951862749558","2.75375486188154","124.91221380755","0.675951862749558","3.14796443607342","143.980472508512","0.268375249025925","3.1419128614714","141.665799621388","0.268375249025925","2.89388129115456","128.743353813085","0.268375249025925","3.83348516161097","171.243660686777","0.451850564582239","3.70849247431375","164.054414955017","0.451850564582239","3.5525057364295","155.037432774744","0.451850564582239","2.71365278002302","127.435609604528","0.605118403091957","2.5371869708293","120.473793639801","0.605118403091957","2.34006171413603","112.670301765644","0.605118403091957"
6.625,"4.26811460591241","164.099164968788","0.288456707073469","4.19027252350872","158.564513314385","0.288456707073469","4.10291584793026","152.780131978493","0.288456707073469","3.82847654165989","171.182948500179","0.0339899395293303","3.67426638502879","162.455794014589","0.0339899395293303","3.491488717572","151.938354777198","0.0339899395293303","2.88409300308065","132.557304356396","0.346442377715335","2.75756522901656","125.589221904562","0.346442377715335","2.61245934334472","117.691006699173","0.346442377715335","3.05568973993818","135.096486420582","0.0371713552946107","2.98819623658163","129.442527180658","0.0371713552946107","2.90855675645484","122.662244765648","0.0371713552946107","2.99137135478938","131.669248553158","0.444657487233109","2.84859995620004","124.677723415129","0.444657487233109","2.68595920491272","116.779927905511","0.444657487233109","3.02384297998842","141.327863643909","0.585777982357723","2.90953218560064","134.982710561018","0.585777982357723","2.77823140855881","127.690445216109","0.585777982357723","3.22249809007428","147.202970598586","0.185764974675132","3.21685408293297","144.882653704321","0.185764974675132","2.98115417069124","131.724507983776","0.185764974675132","3.86359358559666","175.107254272374","0.392507518065216","3.74013131592387","167.794546270941","0.392507518065216","3.58595275018566","158.62338552493","0.392507518065216","2.67501155347904","130.110621158007","0.493987930946604","2.50456158104532","122.978355220847","0.493987930946604","2.31391036937416","114.984212135018","0.493987930946604"
6.75,"4.29137878489416","168.390543753682","0.205985139161972","4.21785077368077","162.782364088066","0.205985139161972","4.13526131718156","156.915393295674","0.205985139161972","3.84854620137183","175.031494701551","0.0245083413109909","3.69555485820207","166.151348872791","0.0245083413109909","3.51412342512826","155.452478202327","0.0245083413109909","2.86826334080452","135.4255676972","0.255918460433279","2.74670946543513","128.335931369997","0.255918460433279","2.60720140517295","120.298208104346","0.255918460433279","3.11177183349895","138.208258254081","0.0244391235403408","3.04545063330299","132.487977813961","0.0244391235403408","2.96720313872983","125.629447904378","0.0244391235403408","3.01458349175991","134.683832044918","0.355213572841184","2.87545075950984","127.553174174639","0.355213572841184","2.71696932944865","119.49689723496","0.355213572841184","3.07278392218399","144.400647566093","0.496126425521757","2.96112007914662","137.943830640164","0.496126425521757","2.83280403412479","130.523249250234","0.496126425521757","3.29188689941928","150.494857498005","0.123647390132144","3.28662451933236","148.169278223653","0.123647390132144","3.06224472428051","134.786752708056","0.123647390132144","3.88742887960703","178.994683151981","0.338901148303397","3.76539455726164","171.559940828202","0.338901148303397","3.6129009019494","162.236286426879","0.338901148303397","2.65085458467325","132.76147574268","0.387307729950178","2.48425610271631","125.462611323563","0.387307729950178","2.29777441057702","117.281986545595","0.387307729950178"
6.875,"4.2559967852349","172.646540538917","0.143132330852318","4.18585355696126","166.968217645027","0.143132330852318","4.10700011196025","161.022393407634","0.143132330852318","3.85549273077634","178.886987432327","0.0176252935550094","3.70360110953686","169.854949982328","0.0176252935550094","3.52339332989327","158.97587153222","0.0176252935550094","2.84065118425058","138.266218881451","0.183220628250595","2.72283736525159","131.058768735249","0.183220628250595","2.58756290992265","122.885771014269","0.183220628250595","3.1161276610283","141.32438591511","0.0168445757715034","3.0512694052403","135.539247219201","0.0168445757715034","2.97474513369344","128.604193038071","0.0168445757715034","3.02539050400684","137.709222548925","0.277490250953252","2.88902211612053","130.442196290759","0.277490250953252","2.73372519605425","122.230622431014","0.277490250953252","3.07601629555266","147.476663861645","0.411726119940244","2.96654168354299","140.910372323707","0.411726119940244","2.84069800920174","133.363947259435","0.411726119940244","3.29336255251132","153.788220050517","0.0796540470272879","3.28840184249262","151.457680066146","0.0796540470272879","3.07241775351987","137.859170461576","0.0796540470272879","3.89370784441683","182.888390996398","0.291180363551974","3.77293597441665","175.332876802619","0.291180363551974","3.62192886139005","165.858215288269","0.291180363551974","2.63282821225883","135.394303954939","0.292092653397213","2.46909546942843","127.931706792991","0.292092653397213","2.2857381268102","119.567724672406","0.292092653397213"
7,"4.21724177283823","176.863782311755","0.0977648260106974","4.14897209121471","171.117189736242","0.0977648260106974","4.07218360178327","165.094577009418","0.0977648260106974","3.8559074371676","182.742894869495","0.0126593538560522","3.70499579152612","173.559945773854","0.0126593538560522","3.52588781130267","162.501759343523","0.0126593538560522","2.81232000342892","141.07853888488","0.127972454873545","2.69768626590548","133.756455001154","0.127972454873545","2.56599858939555","125.451769603664","0.127972454873545","3.08171180183454","144.406097716944","0.0122769998499371","3.01803847962559","138.557285698827","0.0122769998499371","2.9429100632204","131.547103101291","0.0122769998499371","3.00161520408575","140.710837753011","0.212892497723384","2.86804952733633","133.310245818095","0.212892497723384","2.71596370228821","124.946586133302","0.212892497723384","3.06654292512026","150.543206786766","0.335873562251489","2.95856781264892","143.868940136356","0.335873562251489","2.83442822887215","136.198375488308","0.335873562251489","3.25762800955422","157.045848060071","0.0500619862939823","3.25291120487227","154.710591271018","0.0500619862939823","3.04321906433543","140.902389525912","0.0500619862939823","3.88671203024193","186.77510302664","0.249260370686016","3.7672091875466","179.100085990165","0.249260370686016","3.61769782159065","169.47591310986","0.249260370686016","2.61296245667812","138.007266411617","0.212539310070231","2.45169148074099","130.383398273732","0.212539310070231","2.27104158806673","121.838766260472","0.212539310070231"
7.125,"4.18107104846188","181.044853360217","0.0663813061078836","4.11415663201352","175.231346368255","0.0663813061078836","4.03885705715427","169.133434066572","0.0663813061078836","3.8562490053259","186.599143874821","0.0090917346683604","3.70636178543706","177.266307559291","0.0090917346683604","3.52841496044484","166.030174303967","0.0090917346683604","2.78546892071993","143.8640078056","0.0878638786616864","2.67370893983804","136.430163940992","0.0878638786616864","2.54527374360263","127.997043347267","0.0878638786616864","3.04658598283292","147.452683699777","0.00944967499497308","2.98387751016053","141.541163208987","0.00944967499497308","2.90989578861001","134.456998889901","0.00944967499497308","2.97685351486239","143.687691267873","0.161204725579169","2.84591368544447","136.15615950354","0.161204725579169","2.69683710406776","127.64342323737","0.161204725579169","3.05256841448994","153.595775201256","0.270242979019893","2.94590332987202","146.814843466228","0.270242979019893","2.82325499826303","139.021630486571","0.270242979019893","3.22254186398211","160.268389924053","0.0310078155802509","3.21803520660962","157.928626477628","0.0310078155802509","3.01344021043203","143.915829736344","0.0310078155802509","3.88186038258729","190.656963409227","0.212853960414841","3.76365910789905","182.863745098064","0.212853960414841","3.6156850023012","173.091598112161","0.212853960414841","2.59398427208236","140.601250683699","0.149758412336355","2.43486923558301","132.818267509315","0.149758412336355","2.25662816713711","124.09539442761","0.149758412336355"
7.25,"4.1466085420405","185.191461902257","0.0453370261602439","4.08114447232364","179.312490840579","0.0453370261602439","4.00743831537855","173.14087238195","0.0453370261602439","3.85704355562318","190.456187430444","0.00653340559795879","3.7081182890442","180.974425848336","0.00653340559795879","3.53127054603737","169.561444850005","0.00653340559795879","2.76238580266802","146.626393608268","0.0597885653085945","2.65309078203982","139.083254723032","0.0597885653085945","2.52744838014548","130.524491727412","0.0597885653085945","3.01889648213055","150.471580181908","0.00760805382786138","2.95719667250506","144.498359881492","0.00760805382786138","2.88441357209299","137.341412461994","0.00760805382786138","2.95915024301774","146.646841510891","0.121066280801685","2.83060175909139","138.986761262631","0.121066280801685","2.68427021963078","130.327693457001","0.121066280801685","3.04222591034155","156.638001111597","0.2152623334857","2.93668098643864","149.751524452667","0.2152623334857","2.81531452487817","141.836945011449","0.2152623334857","3.19553726905237","163.463927193105","0.0191708807190819","3.19120181577011","161.119828293398","0.0191708807190819","2.99032602611225","146.906155762456","0.0191708807190819","3.88743506916309","194.54439847839","0.181534623081378","3.77038781682528","186.63413291489","0.181534623081378","3.62377439729514","176.715372509456","0.181534623081378","2.58344636807341","143.184697051773","0.102637035753943","2.42611120158953","135.244378710905","0.102637035753943","2.24990578517024","126.34530021278","0.102637035753943"
7.375,"4.13354641400055","189.325008316258","0.0315006596207246","4.06983797905005","183.382328819629","0.0315006596207246","3.9980642787491","177.138936660699","0.0315006596207246","3.86113530262156","194.317322733066","0.00470117812504576","3.71311061124151","184.687536459577","0.00470117812504576","3.53729835692995","173.098743206935","0.00470117812504576","2.75992242384274","149.386316032111","0.0406682754743657","2.65292722918358","141.736181952216","0.0406682754743657","2.52988689248006","133.054378619892","0.0406682754743657","3.03494024182788","153.506520423735","0.00631996809446006","2.97414493214019","147.472504813632","0.00631996809446006","2.90243934449017","140.243851806485","0.00631996809446006","2.98880240580422","149.635643916695","0.0906035206475368","2.86223341593282","141.848994678564","0.0906035206475368","2.7181956078377","133.045889064838","0.0906035206475368","3.03849866049282","159.67649977209","0.170482576932972","2.93373827112638","152.685262723793","0.170482576932972","2.81327991549241","144.650224926941","0.170482576932972","3.17043848583653","166.634365678942","0.0120189350478732","3.16629118662529","164.286119480023","0.0120189350478732","2.97003752297451","149.876193285431","0.0120189350478732","3.90811466097104","198.452513139361","0.154776976463584","3.79217567780681","190.426308592697","0.154776976463584","3.64687040107421","180.36224291053","0.154776976463584","2.62149283005162","145.806189881824","0.0688080247843724","2.46536441457145","137.709743125476","0.0688080247843724","2.29061657330651","128.635916786086","0.0688080247843724"
7.5,"4.15520392755628","193.480212243814","0.0224912184189438","4.09322290143311","187.475551721062","0.0224912184189438","4.02335564287824","181.162292303578","0.0224912184189438","3.87431934597486","198.191642079041","0.00339283620344442","3.72713471705856","188.414671176636","0.00339283620344442","3.55229312474075","176.651036331675","0.00339283620344442","2.76802626034276","152.154342292453","0.0279165435521342","2.66335436840435","144.39953632062","0.0279165435521342","2.54294410948405","135.597322729376","0.0279165435521342","3.03022939418937","156.536749817925","0.00537095789661078","2.97037947416487","150.442884287797","0.00537095789661078","2.8997968993339","143.143648705819","0.00537095789661078","3.03679193256993","152.672435849265","0.0679704267866838","2.91212216083335","144.761116839397","0.0679704267866838","2.77029411609823","135.816183180937","0.0679704267866838","3.03574484060295","162.712244612693","0.134644706338874","2.93179270454086","155.617055428334","0.134644706338874","2.81227033971141","147.462495266653","0.134644706338874","3.14053924229672","169.774904921239","0.00778096477726918","3.13657667798844","167.422696158012","0.00778096477726918","2.94509867349289","152.821291958923","0.00778096477726918","3.93340323785838","202.385916377219","0.132038555026015","3.81886416921912","194.245172761916","0.132038555026015","3.67522151496482","184.037464425495","0.132038555026015","2.66885614502665","148.475046026851","0.0453556510904919","2.51410984228381","140.22385296776","0.0453556510904919","2.34098999742917","130.976906783515","0.0453556510904919"
7.625,"4.18753070516054","197.667742948975","0.0166084318188998","4.12701057446261","191.602562295525","0.0166084318188998","4.05875641870822","185.221048722286","0.0166084318188998","3.89391957061535","202.085561649656","0.00245884864603101","3.74756575514546","192.162236931781","0.00245884864603101","3.57368753588548","180.224723867561","0.00245884864603101","2.80238159286876","154.956723885322","0.0195120350850257","2.69995803544254","147.099494356062","0.0195120350850257","2.58209263356911","138.179415362946","0.0195120350850257","3.05806067676059","159.594810494685","0.00464087808473371","2.99907794658296","153.44196223438","0.00464087808473371","2.92952604011412","146.073174745933","0.00464087808473371","3.08682152086713","155.759257370132","0.051401839224504","2.96404644548599","147.725163284883","0.051401839224504","2.82443326112514","138.640616442062","0.051401839224504","3.04819537966357","165.760439992356","0.106346738864218","2.94494440721875","158.561999835553","0.106346738864218","2.82623962714567","150.288734893798","0.106346738864218","3.1096294589951","172.884534380234","0.0052910299059782","3.10585334358892","170.528549501601","0.0052910299059782","2.91955347642641","155.74084543535","0.0052910299059782","3.95619621022066","206.34211258744","0.112781251782442","3.84324924719277","198.088422009108","0.112781251782442","3.70150590880039","187.738970334296","0.112781251782442","2.7170267222698","151.192072749121","0.0295727350114946","2.56409440036841","142.787947368129","0.0295727350114946","2.39301487228624","133.369921655802","0.0295727350114946"
7.75,"4.19648553135443","201.864228480329","0.01270886077663","4.13735601062477","195.73991830615","0.01270886077663","4.07064524950602","189.291693971792","0.01270886077663","3.90948310157972","205.995044751236","0.00179067056889067","3.76395405034356","195.926190982125","0.00179067056889067","3.59103383510433","183.815757702665","0.00179067056889067","2.82603878860625","157.782762673928","0.0139844482458655","2.72545298791599","149.824947343978","0.0139844482458655","2.60967311542847","140.789088478374","0.0139844482458655","3.0812729348156","162.676083429501","0.00405795426916836","3.02317948225828","156.465141716639","0.00405795426916836","2.95468178638274","149.027856532315","0.00405795426916836","3.12498839235948","158.884245762492","0.0393663022149331","3.00424344316764","150.729406728051","0.0393663022149331","2.86700907260508","141.507625514667","0.0393663022149331","3.06249084824728","168.822930840604","0.0842342826266625","2.95998978635298","161.521989621906","0.0842342826266625","2.84215751668121","153.13089241048","0.0842342826266625","3.12349456813091","176.008028948365","0.00381975307813586","3.11988349203361","173.648432993634","0.00381975307813586","2.93826846451175","158.679113899862","0.00381975307813586","3.97207109101532","210.314183678455","0.0965121839776432","3.86044719437704","201.948869203485","0.0965121839776432","3.7202818536172","191.459252187913","0.0965121839776432","2.75813509135881","153.95020784048","0.0192077128044373","2.60703289278193","145.394980260911","0.0192077128044373","2.43798647609508","135.807908131897","0.0192077128044373"
7.875,"4.18310734805589","206.047335828385","0.0100524505103538","4.12497998420313","199.864898290353","0.0100524505103538","4.05938535156848","193.35107932336","0.0100524505103538","3.91207733853022","209.907122089766","0.00131087473977303","3.76760170410785","199.693792686233","0.00131087473977303","3.59590024668195","187.411657949347","0.00131087473977303","2.82063283594781","160.603395509876","0.0103186809957269","2.72150806758164","152.54645541156","0.0103186809957269","2.60739853089176","143.396487009266","0.0103186809957269","3.0807160183326","165.756799447834","0.00357709273552593","3.02347722774886","159.488618944387","0.00357709273552593","2.95599112505055","151.983847657366","0.00357709273552593","3.12888112478248","162.013126887274","0.0306271251628325","3.01012367420377","153.739530402255","0.0306271251628325","2.87522470373669","144.382850218404","0.0306271251628325","3.05866742052546","171.881598261129","0.0671031443172566","2.95706652572569","164.479056147632","0.0671031443172566","2.84027366227718","155.971166072757","0.0671031443172566","3.10352785829845","179.111556806663","0.00292934047997039","3.1000704326522","176.748503426286","0.00292934047997039","2.92303816719097","161.602152067053","0.00292934047997039","3.97416115458863","214.288344833044","0.0827874227063548","3.86354109450796","205.812410297993","0.0827874227063548","3.72457026269289","195.183822450606","0.0827874227063548","2.77108370358234","156.721291544062","0.0125337812526728","2.62176492796112","148.016745188872","0.0125337812526728","2.45469037414438","138.262598506041","0.0125337812526728"
8,"4.16162035235309","210.208956180738","0.00817941290223859","4.10414762196742","203.96904591232","0.00817941290223859","4.03928473159259","197.390364054953","0.00817941290223859","3.90517983903486","213.812301928801","0.000965019820002618","3.76179373353356","203.455586419766","0.000965019820002618","3.59135379415374","191.003011743501","0.000965019820002618","2.80891827793753","163.412313787814","0.00784818361967664","2.71122459095555","155.257680002516","0.00784818361967664","2.59875252315321","145.995239532419","0.00784818361967664","3.05918562647195","168.815985074306","0.00317234767313375","3.00284010689535","162.491459051283","0.00317234767313375","2.93640972103623","154.920257378402","0.00317234767313375","3.11491033809599","165.12803722537","0.0242602766520119","2.99815537293025","156.737685775185","0.0242602766520119","2.86561223803008","147.248462456434","0.0242602766520119","3.04885102740161","174.930449288531","0.0538863923403759","2.94787672351505","167.426932871147","0.0538863923403759","2.83181632050892","158.802982393266","0.0538863923403759","3.07731320196326","182.188870008627","0.00236609529686583","3.07398371479851","179.822487141085","0.00236609529686583","2.90086897348999","164.503021040543","0.00236609529686583","3.96707147175628","218.2554163048","0.0712164728891343","3.85749486878506","209.669905166779","0.0712164728891343","3.71977216325649","198.903594613862","0.0712164728891343","2.76096822020098","159.482259764263","0.00829272633517326","2.61339221525314","150.630137404125","0.00829272633517326","2.44823398476243","140.710832490804","0.00829272633517326"
8.125,"4.13965478912181","214.34861096986","0.00680892290524565","4.08282531506029","208.051871227381","0.00680892290524565","4.01868333841059","201.409047393364","0.00680892290524565","3.89835699380988","217.710658922611","0.000714718716830985","3.75582254708014","207.211408966846","0.000714718716830985","3.58637576611667","194.589387509618","0.000714718716830985","2.79635165539307","166.208665443207","0.00614437262499878","2.69988619704662","157.957566199562","0.00614437262499878","2.58882292168742","148.584062454106","0.00614437262499878","3.03303097000296","171.849016044309","0.00282840363945235","2.97755965170148","165.469018702984","0.00282840363945235","2.91216143763685","157.832418816039","0.00282840363945235","3.10104467421474","168.229081899585","0.0195926739915268","2.98604677894637","159.723732554131","0.0195926739915268","2.85559950643571","150.104061962869","0.0195926739915268","3.03677484397914","177.96722413251","0.043681728159186","2.93626571478984","170.363198585937","0.043681728159186","2.82075731259716","161.623739705863","0.043681728159186","3.04907302884327","185.23794303747","0.00198696915437235","3.04585846865726","182.868345609742","0.00198696915437235","2.87652657945455","167.379547619997","0.00198696915437235","3.96011302622522","222.215529331026","0.0614596051561475","3.85169596184644","213.521601128625","0.0614596051561475","3.71536770418527","202.618962318047","0.0614596051561475","2.749359412243","162.231619176506","0.00561562233573246","2.60351020091304","153.233647605038","0.00561562233573246","2.44023638168383","143.151068872487","0.00561562233573246"
8.25,"4.12390126668869","218.472512236549","0.00577117973923673","4.06756873022686","212.119439957607","0.00577117973923673","4.00398692781128","205.413034321175","0.00577117973923673","3.89274029056956","221.60339921318","0.000532418165121974","3.75091505324811","210.962324020094","0.000532418165121974","3.58230104222415","198.171688551842","0.000532418165121974","2.78668883892944","168.995354282136","0.00493223493876577","2.69134226335103","160.648908462913","0.00493223493876577","2.58156273553507","151.165625189642","0.00493223493876577","3.01883680578929","174.867852850098","0.00253465759936281","2.96412435776123","168.433143060745","0.00253465759936281","2.89962561221622","160.732044428255","0.00253465759936281","3.09225364605859","171.321335545643","0.0161329112754896","2.97891921977601","162.702651773907","0.0161329112754896","2.85046940642074","152.95453136929","0.0161329112754896","3.02712999194694","180.994354124457","0.035837770622777","2.92711655057371","173.29031513651","0.035837770622777","2.81219362244001","164.435933328303","0.035837770622777","3.02310731257527","188.261050350045","0.00171280190381619","3.01999465800747","185.88834026775","0.00171280190381619","2.85425792778806","170.233805547785","0.00171280190381619","3.95981485972249","226.175344190748","0.0532153978818724","3.85244831531222","217.374049443937","0.0532153978818724","3.7173884531553","206.336350771203","0.0532153978818724","2.73958182987654","164.971201006382","0.00392735766219046","2.59539020766799","155.829037812706","0.00392735766219046","2.43391586558734","145.584984738075","0.00392735766219046"
